county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Burnet,Precinct 13,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Over Votes,0,0,0,0
Burnet,Precinct 13,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Under Votes,16,486,101,603
Burnet,Precinct 14,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Chari Kelly,7,141,54,202
Burnet,Precinct 14,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Over Votes,0,0,0,0
Burnet,Precinct 14,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Under Votes,8,275,63,346
Burnet,Precinct 15,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Chari Kelly,17,171,137,325
Burnet,Precinct 15,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Over Votes,0,0,0,0
Burnet,Precinct 15,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Under Votes,18,317,167,502
Burnet,Precinct 16,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Chari Kelly,9,99,101,209
Burnet,Precinct 16,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Over Votes,0,0,0,0
Burnet,Precinct 16,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Under Votes,12,182,134,328
Burnet,Precinct 17,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Chari Kelly,52,559,103,714
Burnet,Precinct 17,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Over Votes,0,0,0,0
Burnet,Precinct 17,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Under Votes,48,1086,137,1271
Burnet,Precinct 18,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Chari Kelly,27,371,73,471
Burnet,Precinct 18,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Over Votes,0,0,0,0
Burnet,Precinct 18,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Under Votes,23,416,55,494
Burnet,Precinct 19,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Chari Kelly,113,1208,217,1538
Burnet,Precinct 19,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Over Votes,0,0,0,0
Burnet,Precinct 19,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Under Votes,134,1555,219,1908
Burnet,Precinct 20,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Chari Kelly,0,11,1,12
Burnet,Precinct 20,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Over Votes,0,0,0,0
Burnet,Precinct 20,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Under Votes,0,8,0,8
Burnet,Precinct 20 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Chari Kelly,99,900,248,1247
Burnet,Precinct 20 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Over Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 3",,,Under Votes,79,1211,231,1521
Burnet,Precinct 1,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,60,342,50,452
Burnet,Precinct 1,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 1,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,147,701,96,944
Burnet,Precinct 2,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,100,727,153,980
Burnet,Precinct 2,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 2,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,95,1177,149,1421
Burnet,Precinct 3,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,18,268,122,408
Burnet,Precinct 3,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 3,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,17,393,108,518
Burnet,Precinct 4,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,76,676,189,941
Burnet,Precinct 4,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 4,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,42,1092,245,1379
Burnet,Precinct 5,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,36,242,84,362
Burnet,Precinct 5,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 5,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,32,417,106,555
Burnet,Precinct 6,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,1,9,1,11
Burnet,Precinct 6,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 6,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,0,9,0,9
Burnet,Precinct 6 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,7,134,62,203
Burnet,Precinct 6 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,13,216,86,315
Burnet,Precinct 7,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,22,118,43,183
Burnet,Precinct 7,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 7,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,15,266,83,364
Burnet,Precinct 8,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,28,287,99,414
Burnet,Precinct 8,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 8,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,28,585,111,724
Burnet,Precinct 9,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,5,38,7,50
Burnet,Precinct 9,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 9,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,8,97,21,126
Burnet,Precinct 9 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,64,550,124,738
Burnet,Precinct 9 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 9 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,48,1154,174,1376
Burnet,Precinct 10,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,40,446,69,555
Burnet,Precinct 10,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 10,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,27,832,86,945
Burnet,Precinct 11,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,11,125,50,186
Burnet,Precinct 11,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 11,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,10,272,114,396
Burnet,Precinct 12,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,32,514,101,647
Burnet,Precinct 12,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 12,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,32,879,160,1071
Burnet,Precinct 13,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,13,290,103,406
Burnet,Precinct 13,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 13,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,16,504,108,628
Burnet,Precinct 14,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,7,127,49,183
Burnet,Precinct 14,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 14,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,8,289,68,365
Burnet,Precinct 15,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,19,162,126,307
Burnet,Precinct 15,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 15,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,16,326,178,520
Burnet,Precinct 16,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,9,87,89,185
Burnet,Precinct 16,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 16,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,12,194,146,352
Burnet,Precinct 17,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,52,517,99,668
Burnet,Precinct 17,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 17,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,48,1128,141,1317
Burnet,Precinct 18,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,27,354,65,446
Burnet,Precinct 18,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 18,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,23,433,63,519
Burnet,Precinct 19,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,111,1118,205,1434
Burnet,Precinct 19,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 19,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,136,1645,231,2012
Burnet,Precinct 20,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,0,9,1,10
Burnet,Precinct 20,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 20,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,0,10,0,10
Burnet,Precinct 20 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Karin Crump,97,827,241,1165
Burnet,Precinct 20 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Over Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 5",,,Under Votes,81,1284,238,1603
Burnet,Precinct 1,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,60,353,54,467
Burnet,Precinct 1,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 1,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,147,690,92,929
Burnet,Precinct 2,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,98,748,155,1001
Burnet,Precinct 2,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 2,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,97,1156,147,1400
Burnet,Precinct 3,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,17,282,127,426
Burnet,Precinct 3,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 3,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,18,379,103,500
Burnet,Precinct 4,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,76,683,199,958
Burnet,Precinct 4,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 4,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,42,1085,235,1362
Burnet,Precinct 5,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,36,253,87,376
Burnet,Precinct 5,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 5,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,32,406,103,541
Burnet,Precinct 6,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,1,9,1,11
Burnet,Precinct 6,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 6,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,0,9,0,9
Burnet,Precinct 6 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,6,138,60,204
Burnet,Precinct 6 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,14,212,88,314
Burnet,Precinct 7,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,22,121,41,184
Burnet,Precinct 7,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 7,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,15,263,85,363
Burnet,Precinct 8,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,28,303,100,431
Burnet,Precinct 8,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 8,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,28,569,110,707
Burnet,Precinct 9,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,6,39,8,53
Burnet,Precinct 9,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 9,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,7,96,20,123
Burnet,Precinct 9 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,61,572,128,761
Burnet,Precinct 9 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 9 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,51,1132,170,1353
Burnet,Precinct 10,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,41,459,72,572
Burnet,Precinct 10,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 10,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,26,819,83,928
Burnet,Precinct 11,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,11,128,47,186
Burnet,Precinct 11,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 11,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,10,269,117,396
Burnet,Precinct 12,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,31,528,101,660
Burnet,Precinct 12,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 12,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,33,865,160,1058
Burnet,Precinct 13,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,13,297,103,413
Burnet,Precinct 13,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 13,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,16,497,108,621
Burnet,Precinct 14,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,7,134,52,193
Burnet,Precinct 14,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 14,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,8,282,65,355
Burnet,Precinct 15,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,19,164,126,309
Burnet,Precinct 15,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 15,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,16,324,178,518
Burnet,Precinct 16,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,9,90,92,191
Burnet,Precinct 16,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 16,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,12,191,143,346
Burnet,Precinct 17,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,52,516,98,666
Burnet,Precinct 17,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 17,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,48,1129,142,1319
Burnet,Precinct 18,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,27,369,67,463
Burnet,Precinct 18,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 18,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,23,418,61,502
Burnet,Precinct 19,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,113,1138,206,1457
Burnet,Precinct 19,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 19,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,134,1625,230,1989
Burnet,Precinct 20,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,0,12,1,13
Burnet,Precinct 20,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 20,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,0,7,0,7
Burnet,Precinct 20 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Gisela D. Triana,97,852,239,1188
Burnet,Precinct 20 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Over Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,"JUSTICE, 3RD COURT OF APPEALS DISTRICT, PLACE 6",,,Under Votes,81,1259,240,1580
Burnet,Precinct 1,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,158,874,118,1150
Burnet,Precinct 1,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,40,143,21,204
Burnet,Precinct 1,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 1,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,9,26,7,42
Burnet,Precinct 2,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,120,1504,220,1844
Burnet,Precinct 2,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,70,341,68,479
Burnet,Precinct 2,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 2,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,5,59,14,78
Burnet,Precinct 3,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,17,483,148,648
Burnet,Precinct 3,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,17,149,70,236
Burnet,Precinct 3,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 3,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,1,29,12,42
Burnet,Precinct 4,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,43,1348,332,1723
Burnet,Precinct 4,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,65,373,84,522
Burnet,Precinct 4,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 4,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,10,47,18,75
Burnet,Precinct 5,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,38,516,139,693
Burnet,Precinct 5,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,30,130,42,202
Burnet,Precinct 5,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 5,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,0,13,9,22
Burnet,Precinct 6,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,1,14,0,15
Burnet,Precinct 6,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,0,4,1,5
Burnet,Precinct 6,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 6,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,12,269,119,400
Burnet,Precinct 6 - MFISD,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,6,74,23,103
Burnet,Precinct 6 - MFISD,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,2,7,6,15
Burnet,Precinct 7,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,22,314,101,437
Burnet,Precinct 7,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,15,57,19,91
Burnet,Precinct 7,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 7,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,0,13,6,19
Burnet,Precinct 8,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,34,726,164,924
Burnet,Precinct 8,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,22,125,34,181
Burnet,Precinct 8,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 8,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,0,21,12,33
Burnet,Precinct 9,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,9,114,25,148
Burnet,Precinct 9,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,3,21,2,26
Burnet,Precinct 9,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 9,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,1,0,1,2
Burnet,Precinct 9 - MFISD,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,58,1390,221,1669
Burnet,Precinct 9 - MFISD,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,51,260,52,363
Burnet,Precinct 9 - MFISD,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 9 - MFISD,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,3,54,25,82
Burnet,Precinct 10,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,29,1030,116,1175
Burnet,Precinct 10,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,36,210,31,277
Burnet,Precinct 10,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 10,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,2,38,8,48
Burnet,Precinct 11,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,13,347,137,497
Burnet,Precinct 11,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,7,45,21,73
Burnet,Precinct 11,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 11,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,1,5,6,12
Burnet,Precinct 12,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,37,1114,200,1351
Burnet,Precinct 12,"JUSTICE, SUPREME COURT, PLACE 2",,,Dasean Jones,27,246,41,314
Burnet,Precinct 12,"JUSTICE, SUPREME COURT, PLACE 2",,,Over Votes,0,0,0,0
Burnet,Precinct 12,"JUSTICE, SUPREME COURT, PLACE 2",,,Under Votes,0,33,20,53
Burnet,Precinct 13,"JUSTICE, SUPREME COURT, PLACE 2",,,Jimmy Blacklock,20,619,152,791
