county,precinct,office,district,party,candidate,votes,election_day,early_voting,ballot_by_mail,provisional,limited
Collin,PCT 002,Proposition A - City of McKinney,,,Over Votes,0,0,0,0,0,0
Collin,PCT 002,Proposition A - City of McKinney,,,Under Votes,252,83,159,9,1,0
Collin,PCT 002,Proposition B - City of McKinney,,,NO,1391,239,1117,33,2,0
Collin,PCT 002,Proposition B - City of McKinney,,,Over Votes,0,0,0,0,0,0
Collin,PCT 002,Proposition B - City of McKinney,,,Under Votes,319,101,208,9,1,0
Collin,PCT 002,Proposition C - City of McKinney,,,YES,2065,370,1627,65,3,0
Collin,PCT 002,Proposition C - City of McKinney,,,NO,604,85,504,14,1,0
Collin,PCT 002,Proposition C - City of McKinney,,,Over Votes,0,0,0,0,0,0
Collin,PCT 002,Proposition C - City of McKinney,,,Under Votes,320,99,211,9,1,0
Collin,PCT 002,Proposition D - City of McKinney,,,YES,2000,350,1586,61,3,0
Collin,PCT 002,Proposition D - City of McKinney,,,NO,680,107,554,18,1,0
Collin,PCT 002,Proposition D - City of McKinney,,,Over Votes,0,0,0,0,0,0
Collin,PCT 002,Proposition D - City of McKinney,,,Under Votes,309,97,202,9,1,0
Collin,PCT 003,President,,Rep,Donald J. Trump/JD Vance,477,125,342,10,0,0
Collin,PCT 003,President,,Dem,Kamala D. Harris/Tim Walz,847,201,613,31,2,0
Collin,PCT 003,President,,Lib,Chase Oliver/Mike ter Maat,4,2,2,0,0,0
Collin,PCT 003,President,,Grn,Jill Stein/Rudolph Ware,10,4,6,0,0,0
Collin,PCT 003,President,,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,President,,,Under Votes,13,4,9,0,0,0
Collin,PCT 003,U.S. Senate,,Rep,Ted Cruz,435,103,322,10,0,0
Collin,PCT 003,U.S. Senate,,Dem,Colin Allred,847,207,609,30,1,0
Collin,PCT 003,U.S. Senate,,Lib,Ted Brown,28,10,17,1,0,0
Collin,PCT 003,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,U.S. Senate,,,Under Votes,51,18,31,1,1,0
Collin,PCT 003,U.S. House,3,Rep,Keith Self,473,115,347,11,0,0
Collin,PCT 003,U.S. House,3,Dem,Sandeep Srivastava,776,190,558,27,1,0
Collin,PCT 003,U.S. House,3,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,U.S. House,3,,Under Votes,114,33,76,4,1,0
Collin,PCT 003,Railroad Commissioner,,Rep,Christi Craddick,445,103,331,11,0,0
Collin,PCT 003,Railroad Commissioner,,Dem,Katherine Culbert,728,166,534,27,1,0
Collin,PCT 003,Railroad Commissioner,,Lib,Hawk Dunlap,24,5,19,0,0,0
Collin,PCT 003,Railroad Commissioner,,Grn,Eddie Espinoza,46,25,20,1,0,0
Collin,PCT 003,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,Railroad Commissioner,,,Under Votes,118,39,75,3,1,0
Collin,PCT 003,"Justice, Supreme Court, Place 2",2,Rep,Jimmy Blacklock,458,114,333,11,0,0
Collin,PCT 003,"Justice, Supreme Court, Place 2",2,Dem,DaSean Jones,790,186,574,29,1,0
Collin,PCT 003,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"Justice, Supreme Court, Place 2",2,,Under Votes,115,38,74,2,1,0
Collin,PCT 003,"Justice, Supreme Court, Place 4",4,Rep,John Devine,441,109,321,11,0,0
Collin,PCT 003,"Justice, Supreme Court, Place 4",4,Dem,Christine Vinh Weems,790,190,572,27,1,0
Collin,PCT 003,"Justice, Supreme Court, Place 4",4,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"Justice, Supreme Court, Place 4",4,,Under Votes,132,39,88,4,1,0
Collin,PCT 003,"Justice, Supreme Court, Place 6",6,Rep,Jane Bland,439,103,325,11,0,0
Collin,PCT 003,"Justice, Supreme Court, Place 6",6,Dem,Bonnie Lee Goldstein,764,182,553,28,1,0
Collin,PCT 003,"Justice, Supreme Court, Place 6",6,Lib,J. David Roberson,47,18,28,1,0,0
Collin,PCT 003,"Justice, Supreme Court, Place 6",6,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"Justice, Supreme Court, Place 6",6,,Under Votes,113,35,75,2,1,0
Collin,PCT 003,"Presiding Judge, Court of Criminal Appeals",,Rep,David J. Schenck,448,111,326,11,0,0
Collin,PCT 003,"Presiding Judge, Court of Criminal Appeals",,Dem,Holly Taylor,793,189,574,29,1,0
Collin,PCT 003,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,122,38,81,2,1,0
Collin,PCT 003,"Judge, Court of Criminal Appeals, Place 7",7,Rep,Gina Parker,455,114,330,11,0,0
Collin,PCT 003,"Judge, Court of Criminal Appeals, Place 7",7,Dem,Nancy Mulder,772,179,564,28,1,0
Collin,PCT 003,"Judge, Court of Criminal Appeals, Place 7",7,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"Judge, Court of Criminal Appeals, Place 7",7,,Under Votes,136,45,87,3,1,0
Collin,PCT 003,"Judge, Court of Criminal Appeals, Place 8",8,Rep,Lee Finley,460,114,335,11,0,0
Collin,PCT 003,"Judge, Court of Criminal Appeals, Place 8",8,Dem,Chika Anyiam,773,180,564,28,1,0
Collin,PCT 003,"Judge, Court of Criminal Appeals, Place 8",8,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"Judge, Court of Criminal Appeals, Place 8",8,,Under Votes,130,44,82,3,1,0
Collin,PCT 003,State Board of Education,12,Rep,Pam Little,469,118,340,11,0,0
Collin,PCT 003,State Board of Education,12,Dem,George King,774,180,565,28,1,0
Collin,PCT 003,State Board of Education,12,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,State Board of Education,12,,Under Votes,120,40,76,3,1,0
Collin,PCT 003,State Senate,8,Rep,Angela Paxton,459,114,334,11,0,0
Collin,PCT 003,State Senate,8,Dem,Rachel Mello,791,185,578,27,1,0
Collin,PCT 003,State Senate,8,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,State Senate,8,,Under Votes,113,39,69,4,1,0
Collin,PCT 003,State Representative,67,Rep,Jeff Leach,451,110,330,11,0,0
Collin,PCT 003,State Representative,67,Dem,Makala L. Washington,774,177,567,28,2,0
Collin,PCT 003,State Representative,67,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,State Representative,67,,Under Votes,138,51,84,3,0,0
Collin,PCT 003,"Chief Justice, 5th Court of Appeals District",,Rep,Justin Jay “J.J.” Koch,440,108,321,11,0,0
Collin,PCT 003,"Chief Justice, 5th Court of Appeals District",,Dem,Staci Williams,769,174,564,29,2,0
Collin,PCT 003,"Chief Justice, 5th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"Chief Justice, 5th Court of Appeals District",,,Under Votes,154,56,96,2,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 2",2,Rep,Jessica Lewis,452,108,333,11,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 2",2,Dem,Robbie Partida-Kipness,755,172,553,29,1,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 2",2,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 2",2,,Under Votes,156,58,95,2,1,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 5",5,Rep,Cynthia Barbare,448,108,329,11,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 5",5,Dem,Erin A. Nowell,758,172,555,29,2,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 5",5,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 5",5,,Under Votes,157,58,97,2,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 9",9,Rep,Matthew J. Kolodoski,439,105,323,11,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 9",9,Dem,Tina Clinton,775,179,565,29,2,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 9",9,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 9",9,,Under Votes,149,54,93,2,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 10",10,Rep,Earl Jackson,436,99,326,11,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 10",10,Dem,Amanda Reichek,763,179,554,29,1,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 10",10,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 10",10,,Under Votes,164,60,101,2,1,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 11",11,Rep,Gino J. Rossini,432,100,321,11,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 11",11,Dem,Kim Cooks,766,178,558,28,2,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 11",11,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 11",11,,Under Votes,165,60,102,3,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 12",12,Rep,Mike Lee,447,110,326,11,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 12",12,Dem,Ken Molberg,750,169,551,28,2,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 12",12,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 12",12,,Under Votes,166,59,104,3,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 13",13,Rep,Emily A. Miskel,434,104,319,11,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 13",13,Dem,Tonya Parker,765,175,560,28,2,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 13",13,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"Justice, 5th Court of Appeals District, Place 13",13,,Under Votes,164,59,102,3,0,0
Collin,PCT 003,"District Judge, 199th Judicial District",,Rep,Angela Tucker,610,143,450,17,0,0
Collin,PCT 003,"District Judge, 199th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"District Judge, 199th Judicial District",,,Under Votes,753,195,531,25,2,0
Collin,PCT 003,"District Judge, 380th Judicial District",,Rep,Ben Smith,567,0,1,4,2,408
Collin,PCT 003,"District Judge, 380th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"District Judge, 380th Judicial District",,,Under Votes,796,196,573,25,2,0
Collin,PCT 003,"District Judge, 401st Judicial District",,Rep,Kim Laseter,569,136,416,17,0,0
Collin,PCT 003,"District Judge, 401st Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"District Judge, 401st Judicial District",,,Under Votes,794,202,565,25,2,0
Collin,PCT 003,"District Judge, 416th Judicial District",,Rep,Andrea Stroh Thompson,564,136,411,17,0,0
Collin,PCT 003,"District Judge, 416th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"District Judge, 416th Judicial District",,,Under Votes,799,202,570,25,2,0
Collin,PCT 003,"District Judge, 468th Judicial District",,Rep,Lindsey Wynne,561,134,410,17,0,0
Collin,PCT 003,"District Judge, 468th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"District Judge, 468th Judicial District",,,Under Votes,802,204,571,25,2,0
Collin,PCT 003,"District Judge, 469th Judicial District",,Rep,Piper McCraw,567,136,414,17,0,0
Collin,PCT 003,"District Judge, 469th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"District Judge, 469th Judicial District",,,Under Votes,796,202,567,25,2,0
Collin,PCT 003,"District Judge, 470th Judicial District",,Rep,Brook Fulks,557,133,407,17,0,0
Collin,PCT 003,"District Judge, 470th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"District Judge, 470th Judicial District",,,Under Votes,806,205,574,25,2,0
Collin,PCT 003,"District Judge, 471st Judicial District",,Rep,Andrea Bouressa,569,141,411,17,0,0
Collin,PCT 003,"District Judge, 471st Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"District Judge, 471st Judicial District",,,Under Votes,794,197,570,25,2,0
Collin,PCT 003,"District Judge, 493rd Judicial District",,Rep,Christine A. Nowak,564,138,409,17,0,0
Collin,PCT 003,"District Judge, 493rd Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"District Judge, 493rd Judicial District",,,Under Votes,799,200,572,25,2,0
Collin,PCT 003,"Judge, County Probate Court, Unexpired Term",,Rep,Sarah R. Duff,562,140,405,17,0,0
Collin,PCT 003,"Judge, County Probate Court, Unexpired Term",,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"Judge, County Probate Court, Unexpired Term",,,Under Votes,801,198,576,25,2,0
Collin,PCT 003,Sheriff,,Rep,Jim Skinner,567,142,410,15,0,0
Collin,PCT 003,Sheriff,,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,Sheriff,,,Under Votes,796,196,571,27,2,0
Collin,PCT 003,County Tax Assessor-Collector,,Rep,Scott Grigg,450,106,333,11,0,0
Collin,PCT 003,County Tax Assessor-Collector,,Dem,Stephanie Cooksey,744,26,1,7,0,545
Collin,PCT 003,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,County Tax Assessor-Collector,,,Under Votes,168,61,103,4,0,0
Collin,PCT 003,"County Commissioner, Precinct No. 3",3,Rep,Darrell Hale,427,98,318,11,0,0
Collin,PCT 003,"County Commissioner, Precinct No. 3",3,Dem,Yvette Johnson,748,172,548,26,2,0
Collin,PCT 003,"County Commissioner, Precinct No. 3",3,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"County Commissioner, Precinct No. 3",3,,Under Votes,188,68,115,5,0,0
Collin,PCT 003,"Constable, Precinct No. 1",1,Rep,Matt Carpenter,546,135,395,16,0,0
Collin,PCT 003,"Constable, Precinct No. 1",1,,Over Votes,0,0,0,0,0,0
Collin,PCT 003,"Constable, Precinct No. 1",1,,Under Votes,817,203,586,26,2,0
Collin,PCT 003,Proposition A - City of McKinney,,,YES,710,194,489,26,1,0
Collin,PCT 003,Proposition A - City of McKinney,,,NO,496,85,400,11,0,0
Collin,PCT 003,Proposition A - City of McKinney,,,Over Votes,1,0,0,1,0,0
Collin,PCT 003,Proposition A - City of McKinney,,,Under Votes,156,59,92,4,1,0
Collin,PCT 003,Proposition B - City of McKinney,,,NO,622,154,455,13,0,0
Collin,PCT 003,Proposition B - City of McKinney,,,Over Votes,1,0,0,1,0,0
Collin,PCT 003,Proposition B - City of McKinney,,,Under Votes,191,67,119,4,1,0
Collin,PCT 003,Proposition C - City of McKinney,,,YES,840,198,612,30,0,0
Collin,PCT 003,Proposition C - City of McKinney,,,NO,294,67,219,7,1,0
Collin,PCT 003,Proposition C - City of McKinney,,,Over Votes,1,0,0,1,0,0
Collin,PCT 003,Proposition C - City of McKinney,,,Under Votes,228,73,150,4,1,0
Collin,PCT 003,Proposition D - City of McKinney,,,YES,807,188,584,35,0,0
Collin,PCT 003,Proposition D - City of McKinney,,,NO,334,83,248,2,1,0
Collin,PCT 003,Proposition D - City of McKinney,,,Over Votes,1,0,0,1,0,0
Collin,PCT 003,Proposition D - City of McKinney,,,Under Votes,221,67,149,4,1,0
Collin,PCT 004,President,,Rep,Donald J. Trump/JD Vance,1849,255,1566,22,6,0
Collin,PCT 004,President,,Dem,Kamala D. Harris/Tim Walz,945,160,754,26,5,0
Collin,PCT 004,President,,Lib,Chase Oliver/Mike ter Maat,19,5,13,1,0,0
Collin,PCT 004,President,,Grn,Jill Stein/Rudolph Ware,26,7,19,0,0,0
Collin,PCT 004,President,,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,President,,,Under Votes,6,1,4,1,0,0
Collin,PCT 004,U.S. Senate,,Rep,Ted Cruz,1778,231,1520,21,6,0
Collin,PCT 004,U.S. Senate,,Dem,Colin Allred,980,175,773,27,5,0
Collin,PCT 004,U.S. Senate,,Lib,Ted Brown,58,17,41,0,0,0
Collin,PCT 004,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,U.S. Senate,,,Under Votes,40,11,27,2,0,0
Collin,PCT 004,U.S. House,3,Rep,Keith Self,1886,257,1602,22,5,0
Collin,PCT 004,U.S. House,3,Dem,Sandeep Srivastava,855,147,678,24,6,0
Collin,PCT 004,U.S. House,3,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,U.S. House,3,,Under Votes,117,30,83,4,0,0
Collin,PCT 004,Railroad Commissioner,,Rep,Christi Craddick,1793,233,1537,19,4,0
Collin,PCT 004,Railroad Commissioner,,Dem,Katherine Culbert,806,135,643,23,5,0
Collin,PCT 004,Railroad Commissioner,,Lib,Hawk Dunlap,86,18,65,3,0,0
Collin,PCT 004,Railroad Commissioner,,Grn,Eddie Espinoza,44,15,29,0,0,0
Collin,PCT 004,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,Railroad Commissioner,,,Under Votes,127,32,88,5,2,0
Collin,PCT 004,"Justice, Supreme Court, Place 2",2,Rep,Jimmy Blacklock,1848,241,1582,20,5,0
Collin,PCT 004,"Justice, Supreme Court, Place 2",2,Dem,DaSean Jones,876,157,688,25,6,0
Collin,PCT 004,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,"Justice, Supreme Court, Place 2",2,,Under Votes,134,36,93,5,0,0
Collin,PCT 004,"Justice, Supreme Court, Place 4",4,Rep,John Devine,1829,242,1561,20,6,0
Collin,PCT 004,"Justice, Supreme Court, Place 4",4,Dem,Christine Vinh Weems,881,155,696,25,5,0
Collin,PCT 004,"Justice, Supreme Court, Place 4",4,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,"Justice, Supreme Court, Place 4",4,,Under Votes,148,37,106,5,0,0
Collin,PCT 004,"Justice, Supreme Court, Place 6",6,Rep,Jane Bland,1793,234,1534,20,5,0
Collin,PCT 004,"Justice, Supreme Court, Place 6",6,Dem,Bonnie Lee Goldstein,844,142,674,22,6,0
Collin,PCT 004,"Justice, Supreme Court, Place 6",6,Lib,J. David Roberson,91,25,63,3,0,0
Collin,PCT 004,"Justice, Supreme Court, Place 6",6,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,"Justice, Supreme Court, Place 6",6,,Under Votes,130,33,92,5,0,0
Collin,PCT 004,"Presiding Judge, Court of Criminal Appeals",,Rep,David J. Schenck,1845,245,1574,21,5,0
Collin,PCT 004,"Presiding Judge, Court of Criminal Appeals",,Dem,Holly Taylor,869,151,691,22,5,0
Collin,PCT 004,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,144,38,98,7,1,0
Collin,PCT 004,"Judge, Court of Criminal Appeals, Place 7",7,Rep,Gina Parker,1840,241,1573,22,4,0
Collin,PCT 004,"Judge, Court of Criminal Appeals, Place 7",7,Dem,Nancy Mulder,852,152,672,22,6,0
Collin,PCT 004,"Judge, Court of Criminal Appeals, Place 7",7,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,"Judge, Court of Criminal Appeals, Place 7",7,,Under Votes,166,41,118,6,1,0
Collin,PCT 004,"Judge, Court of Criminal Appeals, Place 8",8,Rep,Lee Finley,1872,252,1594,22,4,0
Collin,PCT 004,"Judge, Court of Criminal Appeals, Place 8",8,Dem,Chika Anyiam,835,145,662,22,6,0
Collin,PCT 004,"Judge, Court of Criminal Appeals, Place 8",8,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,"Judge, Court of Criminal Appeals, Place 8",8,,Under Votes,151,37,107,6,1,0
Collin,PCT 004,State Board of Education,12,Rep,Pam Little,1859,251,1583,21,4,0
Collin,PCT 004,State Board of Education,12,Dem,George King,863,151,683,23,6,0
Collin,PCT 004,State Board of Education,12,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,State Board of Education,12,,Under Votes,136,32,97,6,1,0
Collin,PCT 004,State Senate,8,Rep,Angela Paxton,1823,251,1547,21,4,0
Collin,PCT 004,State Senate,8,Dem,Rachel Mello,902,153,720,23,6,0
Collin,PCT 004,State Senate,8,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,State Senate,8,,Under Votes,133,30,96,6,1,0
Collin,PCT 004,State Representative,67,Rep,Jeff Leach,1844,245,1575,20,4,0
Collin,PCT 004,State Representative,67,Dem,Makala L. Washington,849,144,675,24,6,0
Collin,PCT 004,State Representative,67,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,State Representative,67,,Under Votes,165,45,113,6,1,0
Collin,PCT 004,"Chief Justice, 5th Court of Appeals District",,Rep,Justin Jay “J.J.” Koch,1819,237,1558,20,4,0
Collin,PCT 004,"Chief Justice, 5th Court of Appeals District",,Dem,Staci Williams,871,151,691,23,6,0
Collin,PCT 004,"Chief Justice, 5th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,"Chief Justice, 5th Court of Appeals District",,,Under Votes,168,46,114,7,1,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 2",2,Rep,Jessica Lewis,1845,247,1573,20,5,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 2",2,Dem,Robbie Partida-Kipness,825,138,659,23,5,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 2",2,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 2",2,,Under Votes,188,49,131,7,1,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 5",5,Rep,Cynthia Barbare,1819,244,1550,20,5,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 5",5,Dem,Erin A. Nowell,844,140,676,23,5,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 5",5,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 5",5,,Under Votes,195,50,137,7,1,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 9",9,Rep,Matthew J. Kolodoski,1825,244,1556,21,4,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 9",9,Dem,Tina Clinton,844,145,671,22,6,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 9",9,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 9",9,,Under Votes,189,45,136,7,1,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 10",10,Rep,Earl Jackson,1817,238,1553,21,5,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 10",10,Dem,Amanda Reichek,845,141,678,21,5,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 10",10,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 10",10,,Under Votes,196,55,132,8,1,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 11",11,Rep,Gino J. Rossini,1810,240,1546,20,4,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 11",11,Dem,Kim Cooks,853,142,682,23,6,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 11",11,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 11",11,,Under Votes,195,52,135,7,1,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 12",12,Rep,Mike Lee,1818,237,1556,21,4,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 12",12,Dem,Ken Molberg,839,141,670,22,6,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 12",12,,Over Votes,0,0,0,0,0,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 12",12,,Under Votes,201,56,137,7,1,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 13",13,Rep,Emily A. Miskel,1808,233,1551,20,4,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 13",13,Dem,Tonya Parker,842,146,667,23,6,0
Collin,PCT 004,"Justice, 5th Court of Appeals District, Place 13",13,,Over Votes,0,0,0,0,0,0
