county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional
Bowie,2B,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,2B,"Judge, Ct of Crim App, Pl 7",,,Under Votes,14,0,9,5,0
Bowie,2B,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,74,3,43,28,0
Bowie,2B,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,122,3,85,34,0
Bowie,2B,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,2B,"Judge, Ct of Crim App, Pl 8",,,Under Votes,14,1,8,5,0
Bowie,2B,"Member, State BoE, Dist 12",,REP,Pam Little,73,3,41,29,0
Bowie,2B,"Member, State BoE, Dist 12",,DEM,George King,121,3,85,33,0
Bowie,2B,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,2B,"Member, State BoE, Dist 12",,,Under Votes,16,1,10,5,0
Bowie,2B,State Representative,1,REP,Gary VanDeaver,111,5,64,42,0
Bowie,2B,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,2B,State Representative,1,,Under Votes,99,2,72,25,0
Bowie,2B,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,106,4,63,39,0
Bowie,2B,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,2B,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,104,3,73,28,0
Bowie,2B,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,108,4,65,39,0
Bowie,2B,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,2B,"Dist Judge, 5th Judicial Dist",,,Under Votes,102,3,71,28,0
Bowie,2B,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,112,5,65,42,0
Bowie,2B,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,2B,"Dist Judge, 202nd Judicial Dist",,,Under Votes,98,2,71,25,0
Bowie,2B,Sheriff,,REP,Jeff Neal,112,6,67,39,0
Bowie,2B,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,2B,Sheriff,,,Under Votes,98,1,69,28,0
Bowie,2B,County Tax Assessor-Collector,,REP,Josh Davis,106,6,65,35,0
Bowie,2B,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,2B,County Tax Assessor-Collector,,,Under Votes,104,1,71,32,0
Bowie,2B,"Justice of the Peace Pct 1, Place 1",,REP,Nancy Talley,136,7,81,48,0
Bowie,2B,"Justice of the Peace Pct 1, Place 1",,,Over Votes,0,0,0,0,0
Bowie,2B,"Justice of the Peace Pct 1, Place 1",,,Under Votes,74,0,55,19,0
Bowie,2B,"Justice of the Peace-Unexpired Pct 1, Place 2",,REP,Jay Womack,106,4,63,39,0
Bowie,2B,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Over Votes,0,0,0,0,0
Bowie,2B,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Under Votes,104,3,73,28,0
Bowie,2B,Constable Precinct 1,,REP,Randall Baggett,106,4,66,36,0
Bowie,2B,Constable Precinct 1,,,Over Votes,0,0,0,0,0
Bowie,2B,Constable Precinct 1,,,Under Votes,104,3,70,31,0
Bowie,2C,Registered Voters,,,,1284,,,,
Bowie,2C,Ballots Cast,,,,399,51,237,110,1
Bowie,2C,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,2C,President,,REP,Donald J. Trump,72,12,44,16,0
Bowie,2C,President,,DEM,Kamala D. Harris,320,39,191,90,0
Bowie,2C,President,,LIB,Chase Oliver,3,0,1,2,0
Bowie,2C,President,,GRN,Jill Stein,1,0,0,1,0
Bowie,2C,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,2C,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,2C,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,2C,President,,,Uncertified,0,0,0,0,0
Bowie,2C,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,2C,President,,,Not Assigned,2,0,0,1,1
Bowie,2C,President,,,Over Votes,0,0,0,0,0
Bowie,2C,President,,,Under Votes,1,0,1,0,0
Bowie,2C,U.S. Senate,,REP,Ted Cruz,69,9,43,17,0
Bowie,2C,U.S. Senate,,DEM,Colin Allred,304,38,181,84,1
Bowie,2C,U.S. Senate,,LIB,Ted Brown,9,3,3,3,0
Bowie,2C,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,2C,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,2C,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,2C,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,2C,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,2C,U.S. Senate,,,Under Votes,17,1,10,6,0
Bowie,2C,U.S. House,1,REP,Nathaniel Moran,139,24,78,36,1
Bowie,2C,U.S. House,1,,Over Votes,0,0,0,0,0
Bowie,2C,U.S. House,1,,Under Votes,260,27,159,74,0
Bowie,2C,Railroad Commissioner,,REP,Christi Craddick,65,11,41,13,0
Bowie,2C,Railroad Commissioner,,DEM,Katherine Culbert,294,35,176,83,0
Bowie,2C,Railroad Commissioner,,LIB,Hawk Dunlap,5,1,3,0,1
Bowie,2C,Railroad Commissioner,,GRN,Eddie Espinoza,12,3,3,6,0
Bowie,2C,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,2C,Railroad Commissioner,,,Uncertified,0,0,0,0,0
Bowie,2C,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,2C,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,2C,Railroad Commissioner,,,Under Votes,23,1,14,8,0
Bowie,2C,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,72,12,45,15,0
Bowie,2C,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,305,38,180,86,1
Bowie,2C,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,2C,"Justice, Supreme Court, Pl 2",,,Under Votes,22,1,12,9,0
Bowie,2C,"Justice, Supreme Court, Pl 4",,REP,John Devine,73,12,46,15,0
Bowie,2C,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,297,38,174,84,1
Bowie,2C,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,2C,"Justice, Supreme Court, Pl 4",,,Under Votes,29,1,17,11,0
Bowie,2C,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,62,8,40,14,0
Bowie,2C,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,297,38,176,82,1
Bowie,2C,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,14,4,7,3,0
Bowie,2C,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,2C,"Justice, Supreme Court, Pl 6",,,Under Votes,26,1,14,11,0
Bowie,2C,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,67,10,43,14,0
Bowie,2C,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,309,38,182,88,1
Bowie,2C,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,2C,"Presiding Judge, Ct of Crim App",,,Under Votes,23,3,12,8,0
Bowie,2C,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,71,10,44,17,0
Bowie,2C,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,302,38,181,82,1
Bowie,2C,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,2C,"Judge, Ct of Crim App, Pl 7",,,Under Votes,26,3,12,11,0
Bowie,2C,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,64,10,42,12,0
Bowie,2C,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,309,37,182,89,1
Bowie,2C,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,2C,"Judge, Ct of Crim App, Pl 8",,,Under Votes,26,4,13,9,0
Bowie,2C,"Member, State BoE, Dist 12",,REP,Pam Little,68,10,42,16,0
Bowie,2C,"Member, State BoE, Dist 12",,DEM,George King,302,37,178,86,1
Bowie,2C,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,2C,"Member, State BoE, Dist 12",,,Under Votes,29,4,17,8,0
Bowie,2C,State Representative,1,REP,Gary VanDeaver,146,23,84,38,1
Bowie,2C,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,2C,State Representative,1,,Under Votes,253,28,153,72,0
Bowie,2C,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,141,24,78,38,1
Bowie,2C,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,2C,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,258,27,159,72,0
Bowie,2C,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,144,23,81,39,1
Bowie,2C,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,2C,"Dist Judge, 5th Judicial Dist",,,Under Votes,255,28,156,71,0
Bowie,2C,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,156,24,86,45,1
Bowie,2C,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,2C,"Dist Judge, 202nd Judicial Dist",,,Under Votes,243,27,151,65,0
Bowie,2C,Sheriff,,REP,Jeff Neal,151,24,85,41,1
Bowie,2C,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,2C,Sheriff,,,Under Votes,248,27,152,69,0
Bowie,2C,County Tax Assessor-Collector,,REP,Josh Davis,144,25,82,36,1
Bowie,2C,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,2C,County Tax Assessor-Collector,,,Under Votes,255,26,155,74,0
Bowie,2C,County Commissioner Pct 1,,DEM,Sammy Stone,322,43,187,91,1
Bowie,2C,County Commissioner Pct 1,,,Over Votes,0,0,0,0,0
Bowie,2C,County Commissioner Pct 1,,,Under Votes,77,8,50,19,0
Bowie,2C,"Justice of the Peace Pct 1, Place 1",,REP,Nancy Talley,174,25,95,53,1
Bowie,2C,"Justice of the Peace Pct 1, Place 1",,,Over Votes,0,0,0,0,0
Bowie,2C,"Justice of the Peace Pct 1, Place 1",,,Under Votes,225,26,142,57,0
Bowie,2C,"Justice of the Peace-Unexpired Pct 1, Place 2",,REP,Jay Womack,148,24,86,37,1
Bowie,2C,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Over Votes,0,0,0,0,0
Bowie,2C,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Under Votes,251,27,151,73,0
Bowie,2C,Constable Precinct 1,,REP,Randall Baggett,141,22,79,39,1
Bowie,2C,Constable Precinct 1,,,Over Votes,0,0,0,0,0
Bowie,2C,Constable Precinct 1,,,Under Votes,258,29,158,71,0
Bowie,2D,Registered Voters,,,,98,,,,
Bowie,2D,Ballots Cast,,,,27,1,12,14,0
Bowie,2D,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,2D,President,,REP,Donald J. Trump,8,0,2,6,0
Bowie,2D,President,,DEM,Kamala D. Harris,18,1,9,8,0
Bowie,2D,President,,LIB,Chase Oliver,0,0,0,0,0
Bowie,2D,President,,GRN,Jill Stein,0,0,0,0,0
Bowie,2D,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,2D,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,2D,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,2D,President,,,Uncertified,0,0,0,0,0
Bowie,2D,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,2D,President,,,Not Assigned,0,0,0,0,0
Bowie,2D,President,,,Over Votes,0,0,0,0,0
Bowie,2D,President,,,Under Votes,1,0,1,0,0
Bowie,2D,U.S. Senate,,REP,Ted Cruz,7,0,2,5,0
Bowie,2D,U.S. Senate,,DEM,Colin Allred,20,1,10,9,0
Bowie,2D,U.S. Senate,,LIB,Ted Brown,0,0,0,0,0
Bowie,2D,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,2D,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,2D,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,2D,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,2D,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,2D,U.S. Senate,,,Under Votes,0,0,0,0,0
Bowie,2D,U.S. House,1,REP,Nathaniel Moran,12,1,3,8,0
Bowie,2D,U.S. House,1,,Over Votes,0,0,0,0,0
Bowie,2D,U.S. House,1,,Under Votes,15,0,9,6,0
Bowie,2D,Railroad Commissioner,,REP,Christi Craddick,7,0,2,5,0
Bowie,2D,Railroad Commissioner,,DEM,Katherine Culbert,16,1,7,8,0
Bowie,2D,Railroad Commissioner,,LIB,Hawk Dunlap,0,0,0,0,0
Bowie,2D,Railroad Commissioner,,GRN,Eddie Espinoza,0,0,0,0,0
Bowie,2D,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,2D,Railroad Commissioner,,,Uncertified,0,0,0,0,0
Bowie,2D,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,2D,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,2D,Railroad Commissioner,,,Under Votes,4,0,3,1,0
Bowie,2D,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,8,0,2,6,0
Bowie,2D,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,15,1,6,8,0
Bowie,2D,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,2D,"Justice, Supreme Court, Pl 2",,,Under Votes,4,0,4,0,0
Bowie,2D,"Justice, Supreme Court, Pl 4",,REP,John Devine,7,0,2,5,0
Bowie,2D,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,17,1,7,9,0
Bowie,2D,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,2D,"Justice, Supreme Court, Pl 4",,,Under Votes,3,0,3,0,0
Bowie,2D,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,7,0,2,5,0
Bowie,2D,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,17,1,7,9,0
Bowie,2D,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,0,0,0,0,0
Bowie,2D,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,2D,"Justice, Supreme Court, Pl 6",,,Under Votes,3,0,3,0,0
Bowie,2D,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,7,0,2,5,0
Bowie,2D,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,17,1,7,9,0
Bowie,2D,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,2D,"Presiding Judge, Ct of Crim App",,,Under Votes,3,0,3,0,0
Bowie,2D,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,8,0,2,6,0
Bowie,2D,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,16,1,7,8,0
Bowie,2D,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,2D,"Judge, Ct of Crim App, Pl 7",,,Under Votes,3,0,3,0,0
Bowie,2D,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,7,0,2,5,0
Bowie,2D,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,17,1,7,9,0
Bowie,2D,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,2D,"Judge, Ct of Crim App, Pl 8",,,Under Votes,3,0,3,0,0
Bowie,2D,"Member, State BoE, Dist 12",,REP,Pam Little,8,0,3,5,0
Bowie,2D,"Member, State BoE, Dist 12",,DEM,George King,16,1,6,9,0
Bowie,2D,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,2D,"Member, State BoE, Dist 12",,,Under Votes,3,0,3,0,0
Bowie,2D,State Representative,1,REP,Gary VanDeaver,10,1,4,5,0
Bowie,2D,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,2D,State Representative,1,,Under Votes,17,0,8,9,0
Bowie,2D,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,10,1,4,5,0
Bowie,2D,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,2D,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,17,0,8,9,0
Bowie,2D,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,12,1,4,7,0
Bowie,2D,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,2D,"Dist Judge, 5th Judicial Dist",,,Under Votes,15,0,8,7,0
Bowie,2D,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,12,1,5,6,0
Bowie,2D,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,2D,"Dist Judge, 202nd Judicial Dist",,,Under Votes,15,0,7,8,0
Bowie,2D,Sheriff,,REP,Jeff Neal,11,1,5,5,0
Bowie,2D,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,2D,Sheriff,,,Under Votes,16,0,7,9,0
Bowie,2D,County Tax Assessor-Collector,,REP,Josh Davis,13,1,5,7,0
Bowie,2D,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,2D,County Tax Assessor-Collector,,,Under Votes,14,0,7,7,0
Bowie,2D,County Commissioner Pct 3,,REP,James Strain,10,1,3,6,0
Bowie,2D,County Commissioner Pct 3,,,Over Votes,0,0,0,0,0
Bowie,2D,County Commissioner Pct 3,,,Under Votes,17,0,9,8,0
Bowie,2D,"Justice of the Peace Pct 1, Place 1",,REP,Nancy Talley,15,1,5,9,0
Bowie,2D,"Justice of the Peace Pct 1, Place 1",,,Over Votes,0,0,0,0,0
Bowie,2D,"Justice of the Peace Pct 1, Place 1",,,Under Votes,12,0,7,5,0
Bowie,2D,"Justice of the Peace-Unexpired Pct 1, Place 2",,REP,Jay Womack,12,1,4,7,0
Bowie,2D,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Over Votes,0,0,0,0,0
Bowie,2D,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Under Votes,15,0,8,7,0
Bowie,2D,Constable Precinct 1,,REP,Randall Baggett,11,1,4,6,0
Bowie,2D,Constable Precinct 1,,,Over Votes,0,0,0,0,0
Bowie,2D,Constable Precinct 1,,,Under Votes,16,0,8,8,0
Bowie,3A,Registered Voters,,,,1413,,,,
Bowie,3A,Ballots Cast,,,,787,37,543,207,0
Bowie,3A,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,3A,President,,REP,Donald J. Trump,514,24,371,119,0
Bowie,3A,President,,DEM,Kamala D. Harris,253,13,162,78,0
Bowie,3A,President,,LIB,Chase Oliver,6,0,3,3,0
Bowie,3A,President,,GRN,Jill Stein,2,0,1,1,0
Bowie,3A,President,,,Uncertified,4,1,0,3,1
Bowie,3A,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,3A,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,3A,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,3A,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,3A,President,,,Not Assigned,4,0,0,4,0
Bowie,3A,President,,,Over Votes,0,0,0,0,0
Bowie,3A,President,,,Under Votes,4,0,3,1,0
Bowie,3A,U.S. Senate,,REP,Ted Cruz,500,24,358,118,0
Bowie,3A,U.S. Senate,,DEM,Colin Allred,253,12,161,80,0
Bowie,3A,U.S. Senate,,LIB,Ted Brown,18,1,14,3,0
Bowie,3A,U.S. Senate,,,Uncertified,2,0,0,2,0
Bowie,3A,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,3A,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,3A,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,3A,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,3A,U.S. Senate,,,Under Votes,14,0,8,6,0
Bowie,3A,U.S. House,1,REP,Nathaniel Moran,577,29,402,146,0
Bowie,3A,U.S. House,1,,Over Votes,0,0,0,0,0
Bowie,3A,U.S. House,1,,Under Votes,210,8,141,61,0
Bowie,3A,Railroad Commissioner,,REP,Christi Craddick,488,24,348,116,0
Bowie,3A,Railroad Commissioner,,DEM,Katherine Culbert,221,11,142,68,0
Bowie,3A,Railroad Commissioner,,LIB,Hawk Dunlap,22,0,15,7,0
Bowie,3A,Railroad Commissioner,,GRN,Eddie Espinoza,10,1,5,4,0
Bowie,3A,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,3A,Railroad Commissioner,,,Uncertified,0,0,0,0,0
Bowie,3A,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,3A,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,3A,Railroad Commissioner,,,Under Votes,46,1,33,12,0
Bowie,3A,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,506,26,362,118,0
Bowie,3A,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,238,9,153,76,0
Bowie,3A,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,3A,"Justice, Supreme Court, Pl 2",,,Under Votes,43,2,28,13,0
Bowie,3A,"Justice, Supreme Court, Pl 4",,REP,John Devine,499,24,357,118,0
Bowie,3A,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,244,10,157,77,0
Bowie,3A,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,3A,"Justice, Supreme Court, Pl 4",,,Under Votes,44,3,29,12,0
Bowie,3A,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,502,25,360,117,0
Bowie,3A,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,227,10,144,73,0
Bowie,3A,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,24,0,17,7,0
Bowie,3A,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,3A,"Justice, Supreme Court, Pl 6",,,Under Votes,34,2,22,10,0
Bowie,3A,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,506,25,360,121,0
Bowie,3A,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,242,10,157,75,0
Bowie,3A,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,3A,"Presiding Judge, Ct of Crim App",,,Under Votes,39,2,26,11,0
Bowie,3A,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,503,25,361,117,0
Bowie,3A,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,239,10,151,78,0
Bowie,3A,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,3A,"Judge, Ct of Crim App, Pl 7",,,Under Votes,45,2,31,12,0
Bowie,3A,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,519,23,371,125,0
Bowie,3A,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,228,12,145,71,0
Bowie,3A,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,3A,"Judge, Ct of Crim App, Pl 8",,,Under Votes,40,2,27,11,0
Bowie,3A,"Member, State BoE, Dist 12",,REP,Pam Little,502,23,357,122,0
Bowie,3A,"Member, State BoE, Dist 12",,DEM,George King,242,13,156,73,0
Bowie,3A,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,3A,"Member, State BoE, Dist 12",,,Under Votes,43,1,30,12,0
Bowie,3A,State Representative,1,REP,Gary VanDeaver,592,27,410,155,0
Bowie,3A,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,3A,State Representative,1,,Under Votes,195,10,133,52,0
Bowie,3A,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,583,29,408,146,0
Bowie,3A,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,3A,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,204,8,135,61,0
Bowie,3A,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,596,29,416,151,0
Bowie,3A,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,3A,"Dist Judge, 5th Judicial Dist",,,Under Votes,191,8,127,56,0
Bowie,3A,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,607,29,426,152,0
Bowie,3A,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,3A,"Dist Judge, 202nd Judicial Dist",,,Under Votes,180,8,117,55,0
Bowie,3A,Sheriff,,REP,Jeff Neal,601,30,421,150,0
Bowie,3A,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,3A,Sheriff,,,Under Votes,186,7,122,57,0
Bowie,3A,County Tax Assessor-Collector,,REP,Josh Davis,605,29,421,155,0
Bowie,3A,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,3A,County Tax Assessor-Collector,,,Under Votes,182,8,122,52,0
Bowie,3A,"Justice of the Peace Pct 1, Place 1",,REP,Nancy Talley,623,30,434,159,0
Bowie,3A,"Justice of the Peace Pct 1, Place 1",,,Over Votes,0,0,0,0,0
Bowie,3A,"Justice of the Peace Pct 1, Place 1",,,Under Votes,164,7,109,48,0
Bowie,3A,"Justice of the Peace-Unexpired Pct 1, Place 2",,REP,Jay Womack,605,28,421,156,0
Bowie,3A,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Over Votes,0,0,0,0,0
Bowie,3A,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Under Votes,182,9,122,51,0
Bowie,3A,Constable Precinct 1,,REP,Randall Baggett,592,29,413,150,0
Bowie,3A,Constable Precinct 1,,,Over Votes,0,0,0,0,0
Bowie,3A,Constable Precinct 1,,,Under Votes,195,8,130,57,0
Bowie,3B,Registered Voters,,,,1645,,,,
Bowie,3B,Ballots Cast,,,,553,23,347,183,0
Bowie,3B,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,3B,President,,REP,Donald J. Trump,281,7,177,97,0
Bowie,3B,President,,DEM,Kamala D. Harris,264,16,168,80,0
Bowie,3B,President,,LIB,Chase Oliver,1,0,0,1,0
Bowie,3B,President,,GRN,Jill Stein,4,0,2,2,0
Bowie,3B,President,,,Uncertified,1,0,0,0,1
Bowie,3B,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,3B,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,3B,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,3B,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,3B,President,,,Not Assigned,2,0,0,2,0
Bowie,3B,President,,,Over Votes,0,0,0,0,0
Bowie,3B,President,,,Under Votes,0,0,0,0,0
Bowie,3B,U.S. Senate,,REP,Ted Cruz,270,8,174,88,0
Bowie,3B,U.S. Senate,,DEM,Colin Allred,262,15,163,84,0
Bowie,3B,U.S. Senate,,LIB,Ted Brown,8,0,2,6,0
Bowie,3B,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,3B,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,3B,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,3B,U.S. Senate,,,Not Assigned,1,0,0,1,0
