county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Bastrop,Precinct 3018,County Tax Assessor-Collector,,REP,Ellen Owens,22,610,283,915
Bastrop,Precinct 3019,County Tax Assessor-Collector,,REP,Ellen Owens,13,757,211,981
Bastrop,Precinct 3020,County Tax Assessor-Collector,,REP,Ellen Owens,21,803,253,1077
Bastrop,Precinct 4021,County Tax Assessor-Collector,,REP,Ellen Owens,36,830,242,1108
Bastrop,Precinct 4022,County Tax Assessor-Collector,,REP,Ellen Owens,22,920,189,1131
Bastrop,Precinct 4023,County Tax Assessor-Collector,,REP,Ellen Owens,23,506,241,770
Bastrop,Precinct 4024,County Tax Assessor-Collector,,REP,Ellen Owens,14,620,157,791
Bastrop,Precinct 4025,County Tax Assessor-Collector,,REP,Ellen Owens,25,539,150,714
Bastrop,Precinct 4026,County Tax Assessor-Collector,,REP,Ellen Owens,10,739,196,945
Bastrop,Precinct 1001,County Commissioner Pct 1,,REP,Butch Carmack,4,159,38,201
Bastrop,Precinct 1001,County Commissioner Pct 1,,DEM,Joseph B. Thompson,5,75,5,85
Bastrop,Precinct 1002,County Commissioner Pct 1,,REP,Butch Carmack,14,286,46,346
Bastrop,Precinct 1002,County Commissioner Pct 1,,DEM,Joseph B. Thompson,12,180,21,213
Bastrop,Precinct 1003,County Commissioner Pct 1,,REP,Butch Carmack,22,1093,208,1323
Bastrop,Precinct 1003,County Commissioner Pct 1,,DEM,Joseph B. Thompson,32,557,110,699
Bastrop,Precinct 1004,County Commissioner Pct 1,,REP,Butch Carmack,18,574,100,692
Bastrop,Precinct 1004,County Commissioner Pct 1,,DEM,Joseph B. Thompson,49,585,100,734
Bastrop,Precinct 1005,County Commissioner Pct 1,,REP,Butch Carmack,15,396,77,488
Bastrop,Precinct 1005,County Commissioner Pct 1,,DEM,Joseph B. Thompson,30,228,38,296
Bastrop,Precinct 1006,County Commissioner Pct 1,,REP,Butch Carmack,29,530,219,778
Bastrop,Precinct 1006,County Commissioner Pct 1,,DEM,Joseph B. Thompson,28,403,150,581
Bastrop,Precinct 1007,County Commissioner Pct 1,,REP,Butch Carmack,35,1226,229,1490
Bastrop,Precinct 1007,County Commissioner Pct 1,,DEM,Joseph B. Thompson,40,745,130,915
Bastrop,Precinct 1008,County Commissioner Pct 1,,REP,Butch Carmack,16,534,101,651
Bastrop,Precinct 1008,County Commissioner Pct 1,,DEM,Joseph B. Thompson,34,453,71,558
Bastrop,Precinct 1009,County Commissioner Pct 1,,REP,Butch Carmack,14,556,153,723
Bastrop,Precinct 1009,County Commissioner Pct 1,,DEM,Joseph B. Thompson,18,423,117,558
Bastrop,Precinct 3017,County Commissioner Pct 3,,REP,Mark Meuth,55,1057,238,1350
Bastrop,Precinct 3018,County Commissioner Pct 3,,REP,Mark Meuth,22,636,297,955
Bastrop,Precinct 3019,County Commissioner Pct 3,,REP,Mark Meuth,13,749,205,967
Bastrop,Precinct 3020,County Commissioner Pct 3,,REP,Mark Meuth,20,765,244,1029
Bastrop,Precinct 2010,"Justice of the Peace, Unexpired Pct 2",,REP,Zachary Carter,9,221,50,280
Bastrop,Precinct 2011,"Justice of the Peace, Unexpired Pct 2",,REP,Zachary Carter,24,985,260,1269
Bastrop,Precinct 2012,"Justice of the Peace, Unexpired Pct 2",,REP,Zachary Carter,24,804,141,969
Bastrop,Precinct 2013,"Justice of the Peace, Unexpired Pct 2",,REP,Zachary Carter,43,1231,306,1580
Bastrop,Precinct 2014,"Justice of the Peace, Unexpired Pct 2",,REP,Zachary Carter,43,1191,356,1590
Bastrop,Precinct 2015,"Justice of the Peace, Unexpired Pct 2",,REP,Zachary Carter,38,1210,244,1492
Bastrop,Precinct 2016,"Justice of the Peace, Unexpired Pct 2",,REP,Zachary Carter,23,1287,293,1603
Bastrop,Precinct 1001,Constable Pct 1,,REP,Wayne Wood,5,177,35,217
Bastrop,Precinct 1002,Constable Pct 1,,REP,Wayne Wood,18,334,51,403
Bastrop,Precinct 1003,Constable Pct 1,,REP,Wayne Wood,22,1202,240,1464
Bastrop,Precinct 1004,Constable Pct 1,,REP,Wayne Wood,29,690,132,851
Bastrop,Precinct 1005,Constable Pct 1,,REP,Wayne Wood,21,470,93,584
Bastrop,Precinct 1006,Constable Pct 1,,REP,Wayne Wood,31,635,275,941
Bastrop,Precinct 1007,Constable Pct 1,,REP,Wayne Wood,34,1416,286,1736
Bastrop,Precinct 1008,Constable Pct 1,,REP,Wayne Wood,19,666,124,809
Bastrop,Precinct 1009,Constable Pct 1,,REP,Wayne Wood,17,650,202,869
Bastrop,Precinct 2010,Constable Pct 2,,REP,James L. Scoggins,9,174,32,215
Bastrop,Precinct 2010,Constable Pct 2,,DEM,August 'Gus' Meduna Jr,7,141,30,178
Bastrop,Precinct 2011,Constable Pct 2,,REP,James L. Scoggins,23,776,197,996
Bastrop,Precinct 2011,Constable Pct 2,,DEM,August 'Gus' Meduna Jr,30,624,136,790
Bastrop,Precinct 2012,Constable Pct 2,,REP,James L. Scoggins,21,718,105,844
Bastrop,Precinct 2012,Constable Pct 2,,DEM,August 'Gus' Meduna Jr,23,338,70,431
Bastrop,Precinct 2013,Constable Pct 2,,REP,James L. Scoggins,36,1053,243,1332
Bastrop,Precinct 2013,Constable Pct 2,,DEM,August 'Gus' Meduna Jr,47,590,130,767
Bastrop,Precinct 2014,Constable Pct 2,,REP,James L. Scoggins,38,1002,291,1331
Bastrop,Precinct 2014,Constable Pct 2,,DEM,August 'Gus' Meduna Jr,44,577,149,770
Bastrop,Precinct 2015,Constable Pct 2,,REP,James L. Scoggins,26,917,182,1125
Bastrop,Precinct 2015,Constable Pct 2,,DEM,August 'Gus' Meduna Jr,48,755,156,959
Bastrop,Precinct 2016,Constable Pct 2,,REP,James L. Scoggins,15,1071,214,1300
Bastrop,Precinct 2016,Constable Pct 2,,DEM,August 'Gus' Meduna Jr,32,524,158,714
Bastrop,Precinct 3017,Constable Pct 3,,REP,Tim Sparkman,50,1047,241,1338
Bastrop,Precinct 3018,Constable Pct 3,,REP,Tim Sparkman,22,612,290,924
Bastrop,Precinct 3019,Constable Pct 3,,REP,Tim Sparkman,12,742,204,958
Bastrop,Precinct 3020,Constable Pct 3,,REP,Tim Sparkman,19,766,240,1025
Bastrop,Precinct 4021,Constable Pct 4,,REP,Joey Dzienowski,33,838,239,1110
Bastrop,Precinct 4022,Constable Pct 4,,REP,Joey Dzienowski,20,915,190,1125
Bastrop,Precinct 4023,Constable Pct 4,,REP,Joey Dzienowski,22,510,248,780
Bastrop,Precinct 4024,Constable Pct 4,,REP,Joey Dzienowski,13,642,156,811
Bastrop,Precinct 4025,Constable Pct 4,,REP,Joey Dzienowski,22,532,143,697
Bastrop,Precinct 4026,Constable Pct 4,,REP,Joey Dzienowski,8,724,186,918
Bastrop,Precinct 4021,"ACC, Trustee, Place 7",,,Lynn Taylor,15,395,110,520
Bastrop,Precinct 4021,"ACC, Trustee, Place 7",,Cole,Wilson,6,196,65,267
Bastrop,Precinct 4022,"ACC, Trustee, Place 7",,,Lynn Taylor,16,480,117,613
Bastrop,Precinct 4022,"ACC, Trustee, Place 7",,Cole,Wilson,7,218,40,265
Bastrop,Precinct 4023,"ACC, Trustee, Place 7",,,Lynn Taylor,0,2,3,5
Bastrop,Precinct 4023,"ACC, Trustee, Place 7",,Cole,Wilson,0,0,2,2
Bastrop,Precinct 4024,"ACC, Trustee, Place 7",,,Lynn Taylor,8,354,99,461
Bastrop,Precinct 4024,"ACC, Trustee, Place 7",,Cole,Wilson,4,179,36,219
Bastrop,Precinct 4025,"ACC, Trustee, Place 7",,,Lynn Taylor,14,422,106,542
Bastrop,Precinct 4025,"ACC, Trustee, Place 7",,Cole,Wilson,10,181,52,243
Bastrop,Precinct 4026,"ACC, Trustee, Place 7",,,Lynn Taylor,12,538,125,675
Bastrop,Precinct 4026,"ACC, Trustee, Place 7",,Cole,Wilson,4,254,64,322
Bastrop,Precinct 4021,"ACC, Trustee, Place 8",,,Gharakhanian,21,477,152,650
Bastrop,Precinct 4022,"ACC, Trustee, Place 8",,,Gharakhanian,15,575,137,727
Bastrop,Precinct 4023,"ACC, Trustee, Place 8",,,Gharakhanian,0,2,5,7
Bastrop,Precinct 4024,"ACC, Trustee, Place 8",,,Gharakhanian,8,447,120,575
Bastrop,Precinct 4025,"ACC, Trustee, Place 8",,,Gharakhanian,23,497,131,651
Bastrop,Precinct 4026,"ACC, Trustee, Place 8",,,Gharakhanian,12,684,160,856
Bastrop,Precinct 4021,"ACC, Trustee, Place 9",,Joe,Sefton,6,206,78,290
Bastrop,Precinct 4021,"ACC, Trustee, Place 9",,Julie,Ann Nitsch,16,368,94,478
Bastrop,Precinct 4022,"ACC, Trustee, Place 9",,Joe,Sefton,3,295,69,367
Bastrop,Precinct 4022,"ACC, Trustee, Place 9",,Julie,Ann Nitsch,20,388,80,488
Bastrop,Precinct 4023,"ACC, Trustee, Place 9",,Joe,Sefton,0,1,0,1
Bastrop,Precinct 4023,"ACC, Trustee, Place 9",,Julie,Ann Nitsch,0,1,5,6
Bastrop,Precinct 4024,"ACC, Trustee, Place 9",,Joe,Sefton,4,229,60,293
Bastrop,Precinct 4024,"ACC, Trustee, Place 9",,Julie,Ann Nitsch,7,288,73,368
Bastrop,Precinct 4025,"ACC, Trustee, Place 9",,Joe,Sefton,9,181,48,238
Bastrop,Precinct 4025,"ACC, Trustee, Place 9",,Julie,Ann Nitsch,18,404,109,531
Bastrop,Precinct 4026,"ACC, Trustee, Place 9",,Joe,Sefton,6,255,75,336
Bastrop,Precinct 4026,"ACC, Trustee, Place 9",,Julie,Ann Nitsch,9,523,112,644
Bastrop,Precinct 1002,Unincorporated ESD No.3,,,For,0,38,5,43
Bastrop,Precinct 1002,Unincorporated ESD No.3,,,Against,0,10,1,11
Bastrop,Precinct 1003,Unincorporated ESD No.3,,,For,13,215,35,263
Bastrop,Precinct 1003,Unincorporated ESD No.3,,,Against,6,109,15,130
Bastrop,Precinct 1006,Unincorporated ESD No.3,,,For,35,656,263,954
Bastrop,Precinct 1006,Unincorporated ESD No.3,,,Against,19,209,89,317
Bastrop,Precinct 1007,Unincorporated ESD No.3,,,For,0,19,11,30
Bastrop,Precinct 1007,Unincorporated ESD No.3,,,Against,0,13,1,14
Bastrop,Precinct 1008,Unincorporated ESD No.3,,,For,11,116,21,148
Bastrop,Precinct 1008,Unincorporated ESD No.3,,,Against,2,50,8,60
Bastrop,Precinct 1009,Unincorporated ESD No.3,,,For,13,327,75,415
Bastrop,Precinct 1009,Unincorporated ESD No.3,,,Against,5,161,21,187
Bastrop,Precinct 2012,Unincorporated ESD No.3,,,For,23,464,80,567
Bastrop,Precinct 2012,Unincorporated ESD No.3,,,Against,12,231,35,278
Bastrop,Precinct 2013,Unincorporated ESD No.3,,,For,46,987,213,1246
Bastrop,Precinct 2013,Unincorporated ESD No.3,,,Against,25,401,101,527
Bastrop,Precinct 2014,Unincorporated ESD No.3,,,For,57,933,283,1273
Bastrop,Precinct 2014,Unincorporated ESD No.3,,,Against,18,545,142,705
Bastrop,Precinct 2015,Unincorporated ESD No.3,,,For,2,159,38,199
Bastrop,Precinct 2015,Unincorporated ESD No.3,,,Against,3,104,13,120
Bastrop,Precinct 2016,Unincorporated ESD No.3,,,For,22,850,214,1086
Bastrop,Precinct 2016,Unincorporated ESD No.3,,,Against,15,527,122,664
Bastrop,Precinct 3017,Unincorporated ESD No.3,,,For,42,604,142,788
Bastrop,Precinct 3017,Unincorporated ESD No.3,,,Against,13,325,56,394
Bastrop,Precinct 3018,Unincorporated ESD No.3,,,For,27,474,228,729
Bastrop,Precinct 3018,Unincorporated ESD No.3,,,Against,6,247,104,357
Bastrop,Precinct 3019,Unincorporated ESD No.3,,,For,23,503,165,691
Bastrop,Precinct 3019,Unincorporated ESD No.3,,,Against,4,234,53,291
Bastrop,Precinct 3020,Unincorporated ESD No.3,,,For,15,328,112,455
Bastrop,Precinct 3020,Unincorporated ESD No.3,,,Against,2,111,32,145
Bastrop,Precinct 4021,Unincorporated ESD No.3,,,For,20,504,157,681
Bastrop,Precinct 4021,Unincorporated ESD No.3,,,Against,13,265,85,363
Bastrop,Precinct 4022,Unincorporated ESD No.3,,,For,26,612,123,761
Bastrop,Precinct 4022,Unincorporated ESD No.3,,,Against,9,330,49,388
Bastrop,Precinct 4023,Unincorporated ESD No.3,,,For,25,414,178,617
Bastrop,Precinct 4023,Unincorporated ESD No.3,,,Against,6,221,106,333
Bastrop,Precinct 4024,Unincorporated ESD No.3,,,For,17,397,110,524
Bastrop,Precinct 4024,Unincorporated ESD No.3,,,Against,4,244,47,295
Bastrop,Precinct 1001,City of Bastrop ESD No. 3,,,For,8,170,24,202
Bastrop,Precinct 1001,City of Bastrop ESD No. 3,,,Against,1,63,18,82
Bastrop,Precinct 1003,City of Bastrop ESD No. 3,,,For,0,0,0,0
Bastrop,Precinct 1003,City of Bastrop ESD No. 3,,,Against,0,0,0,0
Bastrop,Precinct 1004,City of Bastrop ESD No. 3,,,For,42,765,163,970
Bastrop,Precinct 1004,City of Bastrop ESD No. 3,,,Against,20,358,43,421
Bastrop,Precinct 1005,City of Bastrop ESD No. 3,,,For,38,435,89,562
Bastrop,Precinct 1005,City of Bastrop ESD No. 3,,,Against,8,166,20,194
Bastrop,Precinct 1007,City of Bastrop ESD No. 3,,,For,0,0,0,0
Bastrop,Precinct 1007,City of Bastrop ESD No. 3,,,Against,0,0,0,0
Bastrop,Precinct 2010,City of Bastrop ESD No. 3,,,For,5,222,48,275
Bastrop,Precinct 2010,City of Bastrop ESD No. 3,,,Against,9,85,15,109
Bastrop,Precinct 2011,City of Bastrop ESD No. 3,,,For,29,1052,264,1345
Bastrop,Precinct 2011,City of Bastrop ESD No. 3,,,Against,22,318,77,417
Bastrop,Precinct 3017,City of Bastrop ESD No. 3,,,For,0,0,0,0
Bastrop,Precinct 3017,City of Bastrop ESD No. 3,,,Against,0,0,0,0
Bastrop,Precinct 1002,City of Bastrop ETJ ESD No. 3,,,For,12,280,43,335
Bastrop,Precinct 1002,City of Bastrop ETJ ESD No. 3,,,Against,13,125,17,155
Bastrop,Precinct 1003,City of Bastrop ETJ ESD No. 3,,,For,25,850,174,1049
Bastrop,Precinct 1003,City of Bastrop ETJ ESD No. 3,,,Against,10,422,84,516
Bastrop,Precinct 1006,City of Bastrop ETJ ESD No. 3,,,For,0,21,8,29
Bastrop,Precinct 1006,City of Bastrop ETJ ESD No. 3,,,Against,0,7,3,10
Bastrop,Precinct 1007,City of Bastrop ETJ ESD No. 3,,,For,60,1333,249,1642
Bastrop,Precinct 1007,City of Bastrop ETJ ESD No. 3,,,Against,11,538,104,653
Bastrop,Precinct 1008,City of Bastrop ETJ ESD No. 3,,,For,30,546,98,674
Bastrop,Precinct 1008,City of Bastrop ETJ ESD No. 3,,,Against,8,239,39,286
Bastrop,Precinct 1009,City of Bastrop ETJ ESD No. 3,,,For,13,283,114,410
Bastrop,Precinct 1009,City of Bastrop ETJ ESD No. 3,,,Against,4,149,45,198
Bastrop,Precinct 2012,City of Bastrop ETJ ESD No. 3,,,For,3,182,37,222
Bastrop,Precinct 2012,City of Bastrop ETJ ESD No. 3,,,Against,6,88,10,104
Bastrop,Precinct 2013,City of Bastrop ETJ ESD No. 3,,,For,6,158,27,191
Bastrop,Precinct 2013,City of Bastrop ETJ ESD No. 3,,,Against,2,62,16,80
Bastrop,Precinct 3017,City of Bastrop ETJ ESD No. 3,,,For,17,274,64,355
Bastrop,Precinct 3017,City of Bastrop ETJ ESD No. 3,,,Against,7,152,25,184
Bastrop,Precinct 3019,City of Bastrop ETJ ESD No. 3,,,For,2,204,37,243
Bastrop,Precinct 3019,City of Bastrop ETJ ESD No. 3,,,Against,3,106,16,125
Bastrop,Precinct 3020,City of Bastrop ETJ ESD No. 3,,,For,9,289,87,385
Bastrop,Precinct 3020,City of Bastrop ETJ ESD No. 3,,,Against,5,84,27,116
Bastrop,Precinct 4021,City of Bastrop ETJ ESD No. 3,,,For,10,292,74,376
Bastrop,Precinct 4021,City of Bastrop ETJ ESD No. 3,,,Against,13,138,28,179
Bastrop,Precinct 4022,City of Bastrop ETJ ESD No. 3,,,For,2,88,28,118
Bastrop,Precinct 4022,City of Bastrop ETJ ESD No. 3,,,Against,0,29,9,38
Bastrop,Precinct 3020,City of Mustang Ridge ETJ ESD No.3,,,For,0,5,1,6
Bastrop,Precinct 3020,City of Mustang Ridge ETJ ESD No.3,,,Against,1,2,0,3
Bastrop,Precinct 2012,City of Smithville ESD No.3,,,For,2,21,6,29
Bastrop,Precinct 2012,City of Smithville ESD No.3,,,Against,0,17,2,19
Bastrop,Precinct 2015,City of Smithville ESD No.3,,,For,32,763,203,998
Bastrop,Precinct 2015,City of Smithville ESD No.3,,,Against,22,479,74,575
Bastrop,Precinct 2016,City of Smithville ESD No.3,,,For,2,62,16,80
Bastrop,Precinct 2016,City of Smithville ESD No.3,,,Against,1,51,2,54
Bastrop,Precinct 2012,City of Smithville ETJ ESD No. 3,,,For,0,6,0,6
Bastrop,Precinct 2012,City of Smithville ETJ ESD No. 3,,,Against,0,2,2,4
Bastrop,Precinct 2014,City of Smithville ETJ ESD No. 3,,,For,0,19,1,20
Bastrop,Precinct 2014,City of Smithville ETJ ESD No. 3,,,Against,0,12,1,13
Bastrop,Precinct 2015,City of Smithville ETJ ESD No. 3,,,For,1,71,9,81
Bastrop,Precinct 2015,City of Smithville ETJ ESD No. 3,,,Against,3,36,2,41
Bastrop,Precinct 2016,City of Smithville ETJ ESD No. 3,,,For,0,9,4,13
Bastrop,Precinct 2016,City of Smithville ETJ ESD No. 3,,,Against,0,17,0,17
Bastrop,Precinct 4024,Proposition A Lund Farms,,,For,0,1,0,1
Bastrop,Precinct 4024,Proposition A Lund Farms,,,Against,0,0,0,0
Bastrop,Precinct 4024,Director Election Lund Farms (Vote For 5),,,Kidd,0,1,0,1
Bastrop,Precinct 4024,Director Election Lund Farms (Vote For 5),,Reid,Olson,0,1,0,1
Bastrop,Precinct 4024,Director Election Lund Farms (Vote For 5),,Ben,Wiggins,0,1,0,1
Bastrop,Precinct 4024,Director Election Lund Farms (Vote For 5),,,Koroscik,0,1,0,1
Bastrop,Precinct 4024,Director Election Lund Farms (Vote For 5),,,Straub,0,1,0,1
Bastrop,Precinct 4024,Proposition B Lund Farms,,,For,0,1,0,1
Bastrop,Precinct 4024,Proposition B Lund Farms,,,Against,0,0,0,0
Bastrop,Precinct 4024,Proposition C Lund Farms,,,For,0,1,0,1
Bastrop,Precinct 4024,Proposition C Lund Farms,,,Against,0,0,0,0
Bastrop,Precinct 4024,Proposition D Lund Farms,,,For,0,1,0,1
Bastrop,Precinct 4024,Proposition D Lund Farms,,,Against,0,0,0,0
Bastrop,Precinct 4024,Proposition E Lund Farms,,,For,0,1,0,1
Bastrop,Precinct 4024,Proposition E Lund Farms,,,Against,0,0,0,0
Bastrop,Precinct 4024,Proposition F Lund Farms,,,For,0,1,0,1
Bastrop,Precinct 4024,Proposition F Lund Farms,,,Against,0,0,0,0
Bastrop,Precinct 4024,Proposition G Lund Farms,,,For,0,1,0,1
Bastrop,Precinct 4024,Proposition G Lund Farms,,,Against,0,0,0,0
Bastrop,Precinct 1001,PROPOSITION A City of Bastrop,,,For,7,117,17,141
Bastrop,Precinct 1001,PROPOSITION A City of Bastrop,,,Against,2,104,24,130
Bastrop,Precinct 1003,PROPOSITION A City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1003,PROPOSITION A City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1004,PROPOSITION A City of Bastrop,,,For,43,690,114,847
Bastrop,Precinct 1004,PROPOSITION A City of Bastrop,,,Against,21,413,79,513
Bastrop,Precinct 1005,PROPOSITION A City of Bastrop,,,For,28,332,61,421
Bastrop,Precinct 1005,PROPOSITION A City of Bastrop,,,Against,13,255,45,313
Bastrop,Precinct 1007,PROPOSITION A City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1007,PROPOSITION A City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 2010,PROPOSITION A City of Bastrop,,,For,6,171,29,206
Bastrop,Precinct 2010,PROPOSITION A City of Bastrop,,,Against,9,116,28,153
Bastrop,Precinct 2011,PROPOSITION A City of Bastrop,,,For,30,785,169,984
Bastrop,Precinct 2011,PROPOSITION A City of Bastrop,,,Against,21,509,146,676
Bastrop,Precinct 3017,PROPOSITION A City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 3017,PROPOSITION A City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1001,PROPOSITION B City of Bastrop,,,For,9,166,25,200
Bastrop,Precinct 1001,PROPOSITION B City of Bastrop,,,Against,0,45,15,60
Bastrop,Precinct 1003,PROPOSITION B City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1003,PROPOSITION B City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1004,PROPOSITION B City of Bastrop,,,For,52,927,158,1137
Bastrop,Precinct 1004,PROPOSITION B City of Bastrop,,,Against,10,154,32,196
Bastrop,Precinct 1005,PROPOSITION B City of Bastrop,,,For,38,474,92,604
Bastrop,Precinct 1005,PROPOSITION B City of Bastrop,,,Against,3,102,13,118
Bastrop,Precinct 1007,PROPOSITION B City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1007,PROPOSITION B City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 2010,PROPOSITION B City of Bastrop,,,For,11,226,46,283
Bastrop,Precinct 2010,PROPOSITION B City of Bastrop,,,Against,3,53,9,65
Bastrop,Precinct 2011,PROPOSITION B City of Bastrop,,,For,45,1111,249,1405
Bastrop,Precinct 2011,PROPOSITION B City of Bastrop,,,Against,6,173,55,234
Bastrop,Precinct 3017,PROPOSITION B City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 3017,PROPOSITION B City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1001,PROPOSITION C City of Bastrop,,,For,9,201,35,245
Bastrop,Precinct 1001,PROPOSITION C City of Bastrop,,,Against,0,20,5,25
Bastrop,Precinct 1003,PROPOSITION C City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1003,PROPOSITION C City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1004,PROPOSITION C City of Bastrop,,,For,59,1026,182,1267
Bastrop,Precinct 1004,PROPOSITION C City of Bastrop,,,Against,5,77,13,95
Bastrop,Precinct 1005,PROPOSITION C City of Bastrop,,,For,44,542,100,686
Bastrop,Precinct 1005,PROPOSITION C City of Bastrop,,,Against,1,52,7,60
Bastrop,Precinct 1007,PROPOSITION C City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1007,PROPOSITION C City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 2010,PROPOSITION C City of Bastrop,,,For,13,266,57,336
Bastrop,Precinct 2010,PROPOSITION C City of Bastrop,,,Against,2,28,1,31
Bastrop,Precinct 2011,PROPOSITION C City of Bastrop,,,For,51,1241,306,1598
Bastrop,Precinct 2011,PROPOSITION C City of Bastrop,,,Against,1,76,15,92
Bastrop,Precinct 3017,PROPOSITION C City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 3017,PROPOSITION C City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1001,PROPOSITION D City of Bastrop,,,For,9,208,34,251
Bastrop,Precinct 1001,PROPOSITION D City of Bastrop,,,Against,0,17,5,22
Bastrop,Precinct 1003,PROPOSITION D City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1003,PROPOSITION D City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1004,PROPOSITION D City of Bastrop,,,For,59,1028,183,1270
Bastrop,Precinct 1004,PROPOSITION D City of Bastrop,,,Against,5,79,10,94
Bastrop,Precinct 1005,PROPOSITION D City of Bastrop,,,For,47,548,100,695
Bastrop,Precinct 1005,PROPOSITION D City of Bastrop,,,Against,0,50,7,57
Bastrop,Precinct 1007,PROPOSITION D City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1007,PROPOSITION D City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 2010,PROPOSITION D City of Bastrop,,,For,13,269,57,339
Bastrop,Precinct 2010,PROPOSITION D City of Bastrop,,,Against,2,27,1,30
Bastrop,Precinct 2011,PROPOSITION D City of Bastrop,,,For,51,1250,304,1605
Bastrop,Precinct 2011,PROPOSITION D City of Bastrop,,,Against,1,76,14,91
Bastrop,Precinct 3017,PROPOSITION D City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 3017,PROPOSITION D City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1001,PROPOSITION E City of Bastrop,,,For,9,180,30,219
Bastrop,Precinct 1001,PROPOSITION E City of Bastrop,,,Against,0,26,8,34
Bastrop,Precinct 1003,PROPOSITION E City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1003,PROPOSITION E City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1004,PROPOSITION E City of Bastrop,,,For,52,903,161,1116
Bastrop,Precinct 1004,PROPOSITION E City of Bastrop,,,Against,7,141,21,169
Bastrop,Precinct 1005,PROPOSITION E City of Bastrop,,,For,37,489,90,616
Bastrop,Precinct 1005,PROPOSITION E City of Bastrop,,,Against,2,73,8,83
Bastrop,Precinct 1007,PROPOSITION E City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1007,PROPOSITION E City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 2010,PROPOSITION E City of Bastrop,,,For,10,226,51,287
Bastrop,Precinct 2010,PROPOSITION E City of Bastrop,,,Against,4,47,4,55
Bastrop,Precinct 2011,PROPOSITION E City of Bastrop,,,For,49,1103,268,1420
Bastrop,Precinct 2011,PROPOSITION E City of Bastrop,,,Against,1,135,32,168
Bastrop,Precinct 3017,PROPOSITION E City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 3017,PROPOSITION E City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1001,PROPOSITION F City of Bastrop,,,For,8,154,24,186
Bastrop,Precinct 1001,PROPOSITION F City of Bastrop,,,Against,0,49,11,60
Bastrop,Precinct 1003,PROPOSITION F City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1003,PROPOSITION F City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1004,PROPOSITION F City of Bastrop,,,For,43,772,128,943
Bastrop,Precinct 1004,PROPOSITION F City of Bastrop,,,Against,14,219,36,269
Bastrop,Precinct 1005,PROPOSITION F City of Bastrop,,,For,34,419,66,519
Bastrop,Precinct 1005,PROPOSITION F City of Bastrop,,,Against,3,128,20,151
Bastrop,Precinct 1007,PROPOSITION F City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1007,PROPOSITION F City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 2010,PROPOSITION F City of Bastrop,,,For,9,207,44,260
Bastrop,Precinct 2010,PROPOSITION F City of Bastrop,,,Against,5,59,10,74
Bastrop,Precinct 2011,PROPOSITION F City of Bastrop,,,For,41,943,220,1204
Bastrop,Precinct 2011,PROPOSITION F City of Bastrop,,,Against,6,234,57,297
Bastrop,Precinct 3017,PROPOSITION F City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 3017,PROPOSITION F City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1001,PROPOSITION G City of Bastrop,,,For,4,77,7,88
Bastrop,Precinct 1001,PROPOSITION G City of Bastrop,,,Against,5,141,32,178
Bastrop,Precinct 1003,PROPOSITION G City of Bastrop,,,For,0,0,0,0
Bastrop,Precinct 1003,PROPOSITION G City of Bastrop,,,Against,0,0,0,0
Bastrop,Precinct 1004,PROPOSITION G City of Bastrop,,,For,38,536,88,662
