county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Jim Wells,13,"Judge, Court of Criminal Appeals, Place 7",,Gina Parker,REP,0,40,23,63
Jim Wells,13,"Judge, Court of Criminal Appeals, Place 7",,Nancy Mulder,DEM,6,85,47,138
Jim Wells,13,"Judge, Court of Criminal Appeals, Place 7",,Under Votes,,3,12,9,24
Jim Wells,13,"Judge, Court of Criminal Appeals, Place 7",,Over Votes,,0,0,0,0
Jim Wells,13,"Judge, Court of Criminal Appeals, Place 8",,Lee Finley,REP,0,42,29,71
Jim Wells,13,"Judge, Court of Criminal Appeals, Place 8",,Chika Anyiam,DEM,6,80,39,125
Jim Wells,13,"Judge, Court of Criminal Appeals, Place 8",,Under Votes,,3,15,11,29
Jim Wells,13,"Judge, Court of Criminal Appeals, Place 8",,Over Votes,,0,0,0,0
Jim Wells,13,"Member, State Board of Education, District 3",,Marisa Perez-Diaz,REP,2,66,37,105
Jim Wells,13,"Member, State Board of Education, District 3",,Under Votes,,7,71,42,120
Jim Wells,13,"Member, State Board of Education, District 3",,Over Votes,,0,0,0,0
Jim Wells,13,State Senate,20,"Juan ""Chuy"" Hinojosa",DEM,7,99,56,162
Jim Wells,13,State Senate,20,Under Votes,,2,38,23,63
Jim Wells,13,State Senate,20,Over Votes,,0,0,0,0
Jim Wells,13,State House,43,J.M. Lozano,REP,1,58,29,88
Jim Wells,13,State House,43,Mariana Casarez,DEM,6,71,44,121
Jim Wells,13,State House,43,Under Votes,,2,8,6,16
Jim Wells,13,State House,43,Over Votes,,0,0,0,0
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 2",,Velia J. Meza,DEM,6,96,52,154
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 2",,Under Votes,,3,41,27,71
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 3",,Todd McCray,REP,0,31,23,54
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 3",,Cynthia Marie Chapa,DEM,6,95,47,148
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 3",,Under Votes,,3,11,9,23
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 3",,Over Votes,,0,0,0,0
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 4",,Lori Massey Brissette,REP,0,33,23,56
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 4",,Luz Elena Chapa,DEM,6,93,47,146
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 4",,Under Votes,,3,11,9,23
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 4",,Over Votes,,0,0,0,0
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 5",,Adrian Spears,REP,0,34,22,56
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 5",,Liza A. Rodriguez,DEM,6,90,50,146
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 5",,Under Votes,,3,13,7,23
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 5",,Over Votes,,0,0,0,0
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 7",,Lori I. Valenzuela,REP,2,62,37,101
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 7",,Under Votes,,7,75,42,124
Jim Wells,13,"Justice, 4th Court of Appeals District, Place 7",,Over Votes,,0,0,0,0
Jim Wells,13,"District Judge, 79th Judicial District",,Michael Ventura Garcia,DEM,7,103,55,165
Jim Wells,13,"District Judge, 79th Judicial District",,Under Votes,,2,34,24,60
Jim Wells,13,"District Judge, 79th Judicial District",,Over Votes,,0,0,0,0
Jim Wells,13,"District Attorney, 79th Judicial District",,Carlos Omar Garcia,DEM,8,105,57,170
Jim Wells,13,"District Attorney, 79th Judicial District",,Under Votes,,1,32,22,55
Jim Wells,13,"District Attorney, 79th Judicial District",,Over Votes,,0,0,0,0
Jim Wells,13,"Judge, County Court-at-Law Unexpired Term",,"Rumaldo ""Rumy"" Solis Jr",DEM,7,106,56,169
Jim Wells,13,"Judge, County Court-at-Law Unexpired Term",,Under Votes,,2,31,23,56
Jim Wells,13,"Judge, County Court-at-Law Unexpired Term",,Over Votes,,0,0,0,0
Jim Wells,13,County Attorney,,Michael Guerra,DEM,7,98,58,163
Jim Wells,13,County Attorney,,Under Votes,,2,39,21,62
Jim Wells,13,County Attorney,,Over Votes,,0,0,0,0
Jim Wells,13,Sheriff,,"Joseph ""Guy"" Baker",REP,1,54,33,88
Jim Wells,13,Sheriff,,Danny Bueno,DEM,8,82,45,135
Jim Wells,13,Sheriff,,Under Votes,,0,1,1,2
Jim Wells,13,Sheriff,,Over Votes,,0,0,0,0
Jim Wells,13,County Tax Assessor-Collector,,Servando Wolf Garza Jr,REP,1,41,25,67
Jim Wells,13,County Tax Assessor-Collector,,Mary Lozano,DEM,8,93,53,154
Jim Wells,13,County Tax Assessor-Collector,,Under Votes,,0,3,1,4
Jim Wells,13,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Jim Wells,13,"Constable, Precinct 1",,Albert Martinez,DEM,7,97,56,160
Jim Wells,13,"Constable, Precinct 1",,Under Votes,,2,40,23,65
Jim Wells,13,"Constable, Precinct 1",,Over Votes,,0,0,0,0
Jim Wells,14,Ballots Cast,,,,,,,117
Jim Wells,14,President,,Donald J. Trump,REP,0,45,34,79
Jim Wells,14,President,,Kamala D. Harris,DEM,0,20,15,35
Jim Wells,14,President,,Chase Oliver,LIB,0,0,2,2
Jim Wells,14,President,,Jill Stein,GRN,0,0,0,0
Jim Wells,14,President,,Under Votes,,0,1,0,1
Jim Wells,14,President,,Over Votes,,0,0,0,0
Jim Wells,14,U.S. Senate,,Ted Cruz,REP,0,44,34,78
Jim Wells,14,U.S. Senate,,Colin Allred,DEM,0,19,14,33
Jim Wells,14,U.S. Senate,,Ted Brown,LIB,0,0,2,2
Jim Wells,14,U.S. Senate,,Under Votes,,0,3,1,4
Jim Wells,14,U.S. Senate,,Over Votes,,0,0,0,0
Jim Wells,14,U.S. House,15,Monica De La Cruz,REP,0,44,36,80
Jim Wells,14,U.S. House,15,Michelle Vallejo,DEM,0,20,12,32
Jim Wells,14,U.S. House,15,Under Votes,,0,1,3,4
Jim Wells,14,U.S. House,15,Over Votes,,0,1,0,1
Jim Wells,14,Railroad Commissioner,,Christi Craddick,REP,0,42,31,73
Jim Wells,14,Railroad Commissioner,,Katherine Culbert,DEM,0,20,12,32
Jim Wells,14,Railroad Commissioner,,Hawk Dunlap,LIB,0,1,5,6
Jim Wells,14,Railroad Commissioner,,Eddie Espinoza,GRN,0,0,1,1
Jim Wells,14,Railroad Commissioner,,Under Votes,,0,3,2,5
Jim Wells,14,Railroad Commissioner,,Over Votes,,0,0,0,0
Jim Wells,14,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,0,42,38,80
Jim Wells,14,"Justice, Supreme Court, Place 2",,DaSean Jones,DEM,0,21,10,31
Jim Wells,14,"Justice, Supreme Court, Place 2",,Under Votes,,0,3,3,6
Jim Wells,14,"Justice, Supreme Court, Place 2",,Over Votes,,0,0,0,0
Jim Wells,14,"Justice, Supreme Court, Place 4",,John Devine,REP,0,42,36,78
Jim Wells,14,"Justice, Supreme Court, Place 4",,Christine Vinh Weems,DEM,0,18,12,30
Jim Wells,14,"Justice, Supreme Court, Place 4",,Under Votes,,0,6,3,9
Jim Wells,14,"Justice, Supreme Court, Place 4",,Over Votes,,0,0,0,0
Jim Wells,14,"Justice, Supreme Court, Place 6",,Jane Bland,REP,0,42,33,75
Jim Wells,14,"Justice, Supreme Court, Place 6",,Bonnie Lee Goldstein,DEM,0,21,12,33
Jim Wells,14,"Justice, Supreme Court, Place 6",,J. David Roberson,LIB,0,0,3,3
Jim Wells,14,"Justice, Supreme Court, Place 6",,Under Votes,,0,3,3,6
Jim Wells,14,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0
Jim Wells,14,"Presiding Judge, Court of Criminal Appeals",,David J. Schenck,REP,0,42,37,79
Jim Wells,14,"Presiding Judge, Court of Criminal Appeals",,Holly Taylor,DEM,0,21,11,32
Jim Wells,14,"Presiding Judge, Court of Criminal Appeals",,Under Votes,,0,3,3,6
Jim Wells,14,"Presiding Judge, Court of Criminal Appeals",,Over Votes,,0,0,0,0
Jim Wells,14,"Judge, Court of Criminal Appeals, Place 7",,Gina Parker,REP,0,41,36,77
Jim Wells,14,"Judge, Court of Criminal Appeals, Place 7",,Nancy Mulder,DEM,0,21,13,34
Jim Wells,14,"Judge, Court of Criminal Appeals, Place 7",,Under Votes,,0,4,2,6
Jim Wells,14,"Judge, Court of Criminal Appeals, Place 7",,Over Votes,,0,0,0,0
Jim Wells,14,"Judge, Court of Criminal Appeals, Place 8",,Lee Finley,REP,0,42,38,80
Jim Wells,14,"Judge, Court of Criminal Appeals, Place 8",,Chika Anyiam,DEM,0,19,11,30
Jim Wells,14,"Judge, Court of Criminal Appeals, Place 8",,Under Votes,,0,5,2,7
Jim Wells,14,"Judge, Court of Criminal Appeals, Place 8",,Over Votes,,0,0,0,0
Jim Wells,14,"Member, State Board of Education, District 3",,Marisa Perez-Diaz,REP,0,45,40,85
Jim Wells,14,"Member, State Board of Education, District 3",,Under Votes,,0,21,11,32
Jim Wells,14,"Member, State Board of Education, District 3",,Over Votes,,0,0,0,0
Jim Wells,14,State Senate,20,"Juan ""Chuy"" Hinojosa",DEM,0,37,27,64
Jim Wells,14,State Senate,20,Under Votes,,0,29,24,53
Jim Wells,14,State Senate,20,Over Votes,,0,0,0,0
Jim Wells,14,State House,43,J.M. Lozano,REP,0,44,40,84
Jim Wells,14,State House,43,Mariana Casarez,DEM,0,19,10,29
Jim Wells,14,State House,43,Under Votes,,0,3,1,4
Jim Wells,14,State House,43,Over Votes,,0,0,0,0
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 2",,Velia J. Meza,DEM,0,31,25,56
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 2",,Under Votes,,0,35,26,61
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 3",,Todd McCray,REP,0,41,37,78
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 3",,Cynthia Marie Chapa,DEM,0,22,11,33
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 3",,Under Votes,,0,3,3,6
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 3",,Over Votes,,0,0,0,0
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 4",,Lori Massey Brissette,REP,0,41,37,78
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 4",,Luz Elena Chapa,DEM,0,21,11,32
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 4",,Under Votes,,0,4,3,7
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 4",,Over Votes,,0,0,0,0
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 5",,Adrian Spears,REP,0,41,35,76
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 5",,Liza A. Rodriguez,DEM,0,21,13,34
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 5",,Under Votes,,0,4,3,7
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 5",,Over Votes,,0,0,0,0
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 7",,Lori I. Valenzuela,REP,0,45,41,86
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 7",,Under Votes,,0,21,10,31
Jim Wells,14,"Justice, 4th Court of Appeals District, Place 7",,Over Votes,,0,0,0,0
Jim Wells,14,"District Judge, 79th Judicial District",,Michael Ventura Garcia,DEM,0,37,26,63
Jim Wells,14,"District Judge, 79th Judicial District",,Under Votes,,0,29,25,54
Jim Wells,14,"District Judge, 79th Judicial District",,Over Votes,,0,0,0,0
Jim Wells,14,"District Attorney, 79th Judicial District",,Carlos Omar Garcia,DEM,0,41,25,66
Jim Wells,14,"District Attorney, 79th Judicial District",,Under Votes,,0,25,26,51
Jim Wells,14,"District Attorney, 79th Judicial District",,Over Votes,,0,0,0,0
Jim Wells,14,"Judge, County Court-at-Law Unexpired Term",,"Rumaldo ""Rumy"" Solis Jr",DEM,0,33,24,57
Jim Wells,14,"Judge, County Court-at-Law Unexpired Term",,Under Votes,,0,33,27,60
Jim Wells,14,"Judge, County Court-at-Law Unexpired Term",,Over Votes,,0,0,0,0
Jim Wells,14,County Attorney,,Michael Guerra,DEM,0,44,28,72
Jim Wells,14,County Attorney,,Under Votes,,0,22,23,45
Jim Wells,14,County Attorney,,Over Votes,,0,0,0,0
Jim Wells,14,Sheriff,,"Joseph ""Guy"" Baker",REP,0,35,29,64
Jim Wells,14,Sheriff,,Danny Bueno,DEM,0,26,18,44
Jim Wells,14,Sheriff,,Under Votes,,0,4,4,8
Jim Wells,14,Sheriff,,Over Votes,,0,1,0,1
Jim Wells,14,County Tax Assessor-Collector,,Servando Wolf Garza Jr,REP,0,32,32,64
Jim Wells,14,County Tax Assessor-Collector,,Mary Lozano,DEM,0,29,16,45
Jim Wells,14,County Tax Assessor-Collector,,Under Votes,,0,5,3,8
Jim Wells,14,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Jim Wells,14,"Constable, Precinct 4",,Frank Davila Jr,DEM,0,39,34,73
Jim Wells,14,"Constable, Precinct 4",,Under Votes,,0,27,17,44
Jim Wells,14,"Constable, Precinct 4",,Over Votes,,0,0,0,0
Jim Wells,15,Ballots Cast,,,,,,,855
Jim Wells,15,President,,Donald J. Trump,REP,3,327,136,466
Jim Wells,15,President,,Kamala D. Harris,DEM,15,265,99,379
Jim Wells,15,President,,Chase Oliver,LIB,0,0,1,1
Jim Wells,15,President,,Jill Stein,GRN,0,0,0,0
Jim Wells,15,President,,Under Votes,,0,2,1,3
Jim Wells,15,President,,Over Votes,,0,6,0,6
Jim Wells,15,U.S. Senate,,Ted Cruz,REP,3,277,115,395
Jim Wells,15,U.S. Senate,,Colin Allred,DEM,15,287,111,413
Jim Wells,15,U.S. Senate,,Ted Brown,LIB,0,12,4,16
Jim Wells,15,U.S. Senate,,Under Votes,,0,23,6,29
Jim Wells,15,U.S. Senate,,Over Votes,,0,1,1,2
Jim Wells,15,U.S. House,15,Monica De La Cruz,REP,2,310,122,434
Jim Wells,15,U.S. House,15,Michelle Vallejo,DEM,14,253,99,366
Jim Wells,15,U.S. House,15,Under Votes,,2,35,16,53
Jim Wells,15,U.S. House,15,Over Votes,,0,2,0,2
Jim Wells,15,Railroad Commissioner,,Christi Craddick,REP,2,266,104,372
Jim Wells,15,Railroad Commissioner,,Katherine Culbert,DEM,11,247,90,348
Jim Wells,15,Railroad Commissioner,,Hawk Dunlap,LIB,0,6,5,11
Jim Wells,15,Railroad Commissioner,,Eddie Espinoza,GRN,0,26,12,38
Jim Wells,15,Railroad Commissioner,,Under Votes,,5,51,26,82
Jim Wells,15,Railroad Commissioner,,Over Votes,,0,4,0,4
Jim Wells,15,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,1,281,114,396
Jim Wells,15,"Justice, Supreme Court, Place 2",,DaSean Jones,DEM,12,267,99,378
Jim Wells,15,"Justice, Supreme Court, Place 2",,Under Votes,,5,51,24,80
Jim Wells,15,"Justice, Supreme Court, Place 2",,Over Votes,,0,1,0,1
Jim Wells,15,"Justice, Supreme Court, Place 4",,John Devine,REP,1,277,113,391
Jim Wells,15,"Justice, Supreme Court, Place 4",,Christine Vinh Weems,DEM,12,269,100,381
Jim Wells,15,"Justice, Supreme Court, Place 4",,Under Votes,,5,54,24,83
Jim Wells,15,"Justice, Supreme Court, Place 4",,Over Votes,,0,0,0,0
Jim Wells,15,"Justice, Supreme Court, Place 6",,Jane Bland,REP,1,270,104,375
Jim Wells,15,"Justice, Supreme Court, Place 6",,Bonnie Lee Goldstein,DEM,12,260,99,371
Jim Wells,15,"Justice, Supreme Court, Place 6",,J. David Roberson,LIB,0,20,10,30
Jim Wells,15,"Justice, Supreme Court, Place 6",,Under Votes,,5,50,24,79
Jim Wells,15,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0
Jim Wells,15,"Presiding Judge, Court of Criminal Appeals",,David J. Schenck,REP,1,281,107,389
Jim Wells,15,"Presiding Judge, Court of Criminal Appeals",,Holly Taylor,DEM,13,267,107,387
Jim Wells,15,"Presiding Judge, Court of Criminal Appeals",,Under Votes,,4,52,23,79
Jim Wells,15,"Presiding Judge, Court of Criminal Appeals",,Over Votes,,0,0,0,0
Jim Wells,15,"Judge, Court of Criminal Appeals, Place 7",,Gina Parker,REP,1,279,111,391
Jim Wells,15,"Judge, Court of Criminal Appeals, Place 7",,Nancy Mulder,DEM,13,269,101,383
Jim Wells,15,"Judge, Court of Criminal Appeals, Place 7",,Under Votes,,4,52,25,81
Jim Wells,15,"Judge, Court of Criminal Appeals, Place 7",,Over Votes,,0,0,0,0
Jim Wells,15,"Judge, Court of Criminal Appeals, Place 8",,Lee Finley,REP,2,295,118,415
Jim Wells,15,"Judge, Court of Criminal Appeals, Place 8",,Chika Anyiam,DEM,11,253,95,359
Jim Wells,15,"Judge, Court of Criminal Appeals, Place 8",,Under Votes,,5,52,24,81
Jim Wells,15,"Judge, Court of Criminal Appeals, Place 8",,Over Votes,,0,0,0,0
Jim Wells,15,"Member, State Board of Education, District 3",,Marisa Perez-Diaz,REP,5,387,162,554
Jim Wells,15,"Member, State Board of Education, District 3",,Under Votes,,13,213,75,301
Jim Wells,15,"Member, State Board of Education, District 3",,Over Votes,,0,0,0,0
Jim Wells,15,State Senate,20,"Juan ""Chuy"" Hinojosa",DEM,12,398,171,581
Jim Wells,15,State Senate,20,Under Votes,,6,202,66,274
Jim Wells,15,State Senate,20,Over Votes,,0,0,0,0
Jim Wells,15,State House,43,J.M. Lozano,REP,3,318,124,445
Jim Wells,15,State House,43,Mariana Casarez,DEM,13,247,94,354
Jim Wells,15,State House,43,Under Votes,,2,34,19,55
Jim Wells,15,State House,43,Over Votes,,0,1,0,1
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 2",,Velia J. Meza,DEM,11,377,156,544
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 2",,Under Votes,,7,223,81,311
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 3",,Todd McCray,REP,2,266,104,372
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 3",,Cynthia Marie Chapa,DEM,11,275,111,397
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 3",,Under Votes,,5,59,22,86
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 3",,Over Votes,,0,0,0,0
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 4",,Lori Massey Brissette,REP,2,268,105,375
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 4",,Luz Elena Chapa,DEM,12,275,107,394
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 4",,Under Votes,,4,57,25,86
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 4",,Over Votes,,0,0,0,0
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 5",,Adrian Spears,REP,1,259,99,359
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 5",,Liza A. Rodriguez,DEM,13,281,115,409
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 5",,Under Votes,,4,60,23,87
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 5",,Over Votes,,0,0,0,0
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 7",,Lori I. Valenzuela,REP,6,366,160,532
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 7",,Under Votes,,12,234,77,323
Jim Wells,15,"Justice, 4th Court of Appeals District, Place 7",,Over Votes,,0,0,0,0
Jim Wells,15,"District Judge, 79th Judicial District",,Michael Ventura Garcia,DEM,13,397,167,577
Jim Wells,15,"District Judge, 79th Judicial District",,Under Votes,,5,203,70,278
Jim Wells,15,"District Judge, 79th Judicial District",,Over Votes,,0,0,0,0
Jim Wells,15,"District Attorney, 79th Judicial District",,Carlos Omar Garcia,DEM,13,393,178,584
Jim Wells,15,"District Attorney, 79th Judicial District",,Under Votes,,5,207,59,271
Jim Wells,15,"District Attorney, 79th Judicial District",,Over Votes,,0,0,0,0
Jim Wells,15,"Judge, County Court-at-Law Unexpired Term",,"Rumaldo ""Rumy"" Solis Jr",DEM,14,414,179,607
Jim Wells,15,"Judge, County Court-at-Law Unexpired Term",,Under Votes,,4,186,58,248
Jim Wells,15,"Judge, County Court-at-Law Unexpired Term",,Over Votes,,0,0,0,0
Jim Wells,15,County Attorney,,Michael Guerra,DEM,13,403,178,594
Jim Wells,15,County Attorney,,Under Votes,,5,197,59,261
Jim Wells,15,County Attorney,,Over Votes,,0,0,0,0
Jim Wells,15,Sheriff,,"Joseph ""Guy"" Baker",REP,2,275,121,398
Jim Wells,15,Sheriff,,Danny Bueno,DEM,16,308,110,434
Jim Wells,15,Sheriff,,Under Votes,,0,17,6,23
Jim Wells,15,Sheriff,,Over Votes,,0,0,0,0
Jim Wells,15,County Tax Assessor-Collector,,Servando Wolf Garza Jr,REP,3,244,110,357
Jim Wells,15,County Tax Assessor-Collector,,Mary Lozano,DEM,15,329,119,463
Jim Wells,15,County Tax Assessor-Collector,,Under Votes,,0,24,8,32
Jim Wells,15,County Tax Assessor-Collector,,Over Votes,,0,3,0,3
Jim Wells,15,"County Commissioner, Precinct 1",,Bianca Matthews,REP,2,210,93,305
Jim Wells,15,"County Commissioner, Precinct 1",,George Aguilar,DEM,16,341,128,485
Jim Wells,15,"County Commissioner, Precinct 1",,Under Votes,,0,48,15,63
Jim Wells,15,"County Commissioner, Precinct 1",,Over Votes,,0,1,1,2
Jim Wells,15,"Constable, Precinct 1",,Albert Martinez,DEM,13,405,177,595
Jim Wells,15,"Constable, Precinct 1",,Under Votes,,5,195,60,260
Jim Wells,15,"Constable, Precinct 1",,Over Votes,,0,0,0,0
Jim Wells,16,Ballots Cast,,,,,,,409
Jim Wells,16,President,,Donald J. Trump,REP,0,99,57,156
Jim Wells,16,President,,Kamala D. Harris,DEM,11,157,77,245
Jim Wells,16,President,,Chase Oliver,LIB,0,0,0,0
Jim Wells,16,President,,Jill Stein,GRN,0,0,0,0
Jim Wells,16,President,,Under Votes,,0,2,0,2
Jim Wells,16,President,,Over Votes,,1,4,1,6
Jim Wells,16,U.S. Senate,,Ted Cruz,REP,0,87,49,136
Jim Wells,16,U.S. Senate,,Colin Allred,DEM,12,158,72,242
Jim Wells,16,U.S. Senate,,Ted Brown,LIB,0,7,4,11
Jim Wells,16,U.S. Senate,,Under Votes,,0,8,10,18
Jim Wells,16,U.S. Senate,,Over Votes,,0,2,0,2
Jim Wells,16,U.S. House,15,Monica De La Cruz,REP,0,98,48,146
Jim Wells,16,U.S. House,15,Michelle Vallejo,DEM,12,153,70,235
Jim Wells,16,U.S. House,15,Under Votes,,0,11,17,28
Jim Wells,16,U.S. House,15,Over Votes,,0,0,0,0
Jim Wells,16,Railroad Commissioner,,Christi Craddick,REP,0,82,46,128
Jim Wells,16,Railroad Commissioner,,Katherine Culbert,DEM,12,145,64,221
Jim Wells,16,Railroad Commissioner,,Hawk Dunlap,LIB,0,1,1,2
Jim Wells,16,Railroad Commissioner,,Eddie Espinoza,GRN,0,10,4,14
Jim Wells,16,Railroad Commissioner,,Under Votes,,0,20,20,40
Jim Wells,16,Railroad Commissioner,,Over Votes,,0,4,0,4
Jim Wells,16,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,0,87,52,139
Jim Wells,16,"Justice, Supreme Court, Place 2",,DaSean Jones,DEM,12,151,64,227
Jim Wells,16,"Justice, Supreme Court, Place 2",,Under Votes,,0,23,19,42
Jim Wells,16,"Justice, Supreme Court, Place 2",,Over Votes,,0,1,0,1
Jim Wells,16,"Justice, Supreme Court, Place 4",,John Devine,REP,0,85,48,133
Jim Wells,16,"Justice, Supreme Court, Place 4",,Christine Vinh Weems,DEM,11,154,64,229
Jim Wells,16,"Justice, Supreme Court, Place 4",,Under Votes,,1,23,23,47
Jim Wells,16,"Justice, Supreme Court, Place 4",,Over Votes,,0,0,0,0
Jim Wells,16,"Justice, Supreme Court, Place 6",,Jane Bland,REP,0,78,44,122
Jim Wells,16,"Justice, Supreme Court, Place 6",,Bonnie Lee Goldstein,DEM,11,150,62,223
Jim Wells,16,"Justice, Supreme Court, Place 6",,J. David Roberson,LIB,0,7,3,10
Jim Wells,16,"Justice, Supreme Court, Place 6",,Under Votes,,1,27,26,54
Jim Wells,16,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0
Jim Wells,16,"Presiding Judge, Court of Criminal Appeals",,David J. Schenck,REP,0,83,47,130
Jim Wells,16,"Presiding Judge, Court of Criminal Appeals",,Holly Taylor,DEM,12,150,64,226
Jim Wells,16,"Presiding Judge, Court of Criminal Appeals",,Under Votes,,0,29,24,53
Jim Wells,16,"Presiding Judge, Court of Criminal Appeals",,Over Votes,,0,0,0,0
Jim Wells,16,"Judge, Court of Criminal Appeals, Place 7",,Gina Parker,REP,0,85,49,134
