county,precinct,office,district,party,candidate,votes,absentee,early,election
Comal,301 - CSCH,District Judge,,,R. Bruce Boyer,0,0,0,0
Comal,301 - NB4,District Judge,,,R. Bruce Boyer,851,32,599,220
Comal,302,District Judge,,,R. Bruce Boyer,950,38,785,127
Comal,302 - NB4,District Judge,,,R. Bruce Boyer,309,7,224,78
Comal,303,District Judge,,,R. Bruce Boyer,398,13,297,88
Comal,304,District Judge,,,R. Bruce Boyer,1876,44,1464,368
Comal,304 - CCWSC,District Judge,,,R. Bruce Boyer,0,0,0,0
Comal,305,District Judge,,,R. Bruce Boyer,2712,39,2133,540
Comal,305 - CCWSC,District Judge,,,R. Bruce Boyer,155,6,117,32
Comal,306,District Judge,,,R. Bruce Boyer,1886,56,1421,409
Comal,306 - CCWSC,District Judge,,,R. Bruce Boyer,210,5,158,47
Comal,307,District Judge,,,R. Bruce Boyer,631,15,480,136
Comal,308,District Judge,,,R. Bruce Boyer,660,28,550,82
Comal,308 - NB4,District Judge,,,R. Bruce Boyer,657,28,538,91
Comal,401,District Judge,,,R. Bruce Boyer,1932,86,1543,303
Comal,402,District Judge,,,R. Bruce Boyer,2739,89,2368,282
Comal,403,District Judge,,,R. Bruce Boyer,3242,104,2717,421
Comal,404,District Judge,,,R. Bruce Boyer,2420,49,2000,371
Comal,404 - FWM,District Judge,,,R. Bruce Boyer,0,0,0,0
Comal,404 - CCWSC,District Judge,,,R. Bruce Boyer,931,24,801,106
Comal,405,District Judge,,,R. Bruce Boyer,2847,54,2310,483
Comal,406,District Judge,,,R. Bruce Boyer,2558,152,2117,289
Comal,407,District Judge,,,R. Bruce Boyer,2834,64,2297,473
Comal,408,District Judge,,,R. Bruce Boyer,2957,87,2538,332
Comal,404 - FWM,FLYING W MUNICIPAL UTILITY DISTRICT PROPOSITION A,,,AGAINST,0,0,0,0
Comal,404 - FWM,FLYING W MUNICIPAL UTILITY DISTRICT PROPOSITION A,,,FOR,1,0,0,1
Comal,404 - FWM,FLYING W MUNICIPAL UTILITY DISTRICT PROPOSITION B,,,AGAINST,0,0,0,0
Comal,404 - FWM,FLYING W MUNICIPAL UTILITY DISTRICT PROPOSITION B,,,FOR,1,0,0,1
Comal,404 - FWM,FLYING W MUNICIPAL UTILITY DISTRICT PROPOSITION C,,,AGAINST,0,0,0,0
Comal,404 - FWM,FLYING W MUNICIPAL UTILITY DISTRICT PROPOSITION C,,,FOR,1,0,0,1
Comal,101,Judge,,,Charles A. Stephens II,2079,93,1782,204
Comal,101 - NB4,Judge,,,Charles A. Stephens II,196,11,155,30
Comal,102,Judge,,,Charles A. Stephens II,3202,102,2827,273
Comal,103,Judge,,,Charles A. Stephens II,3773,132,3177,464
Comal,104,Judge,,,Charles A. Stephens II,1377,52,1135,190
Comal,105,Judge,,,Charles A. Stephens II,2585,84,1983,518
Comal,106,Judge,,,Charles A. Stephens II,2509,67,2243,199
Comal,107,Judge,,,Charles A. Stephens II,3212,73,2558,581
Comal,108,Judge,,,Charles A. Stephens II,1356,42,1130,184
Comal,109,Judge,,,Charles A. Stephens II,2625,64,2206,355
Comal,110,Judge,,,Charles A. Stephens II,1792,54,1422,316
Comal,201,Judge,,,Charles A. Stephens II,1840,48,1488,304
Comal,201 - NB4,Judge,,,Charles A. Stephens II,832,25,638,169
Comal,202,Judge,,,Charles A. Stephens II,777,13,580,184
Comal,202 - CSCH,Judge,,,Charles A. Stephens II,489,15,395,79
Comal,203,Judge,,,Charles A. Stephens II,3207,119,2721,367
Comal,204,Judge,,,Charles A. Stephens II,3371,89,2947,335
Comal,205,Judge,,,Charles A. Stephens II,3180,92,2848,240
Comal,205 - CSCH,Judge,,,Charles A. Stephens II,7,0,7,0
Comal,206,Judge,,,Charles A. Stephens II,4176,63,3502,611
Comal,207,Judge,,,Charles A. Stephens II,2112,85,1811,216
Comal,208,Judge,,,Charles A. Stephens II,3278,105,2952,221
Comal,301,Judge,,,Charles A. Stephens II,1048,23,786,239
Comal,301 - CSCH,Judge,,,Charles A. Stephens II,0,0,0,0
Comal,301 - NB4,Judge,,,Charles A. Stephens II,834,29,590,215
Comal,302,Judge,,,Charles A. Stephens II,951,38,784,129
Comal,302 - NB4,Judge,,,Charles A. Stephens II,305,7,221,77
Comal,303,Judge,,,Charles A. Stephens II,385,13,292,80
Comal,304,Judge,,,Charles A. Stephens II,1860,43,1462,355
Comal,304 - CCWSC,Judge,,,Charles A. Stephens II,0,0,0,0
Comal,305,Judge,,,Charles A. Stephens II,2693,39,2115,539
Comal,305 - CCWSC,Judge,,,Charles A. Stephens II,154,6,116,32
Comal,306,Judge,,,Charles A. Stephens II,1865,58,1403,404
Comal,306 - CCWSC,Judge,,,Charles A. Stephens II,215,5,163,47
Comal,307,Judge,,,Charles A. Stephens II,613,15,471,127
Comal,308,Judge,,,Charles A. Stephens II,655,27,547,81
Comal,308 - NB4,Judge,,,Charles A. Stephens II,646,29,528,89
Comal,401,Judge,,,Charles A. Stephens II,1927,86,1533,308
Comal,402,Judge,,,Charles A. Stephens II,2741,89,2370,282
Comal,403,Judge,,,Charles A. Stephens II,3223,102,2706,415
Comal,404,Judge,,,Charles A. Stephens II,2401,49,1982,370
Comal,404 - FWM,Judge,,,Charles A. Stephens II,0,0,0,0
Comal,404 - CCWSC,Judge,,,Charles A. Stephens II,918,24,791,103
Comal,405,Judge,,,Charles A. Stephens II,2840,55,2302,483
Comal,406,Judge,,,Charles A. Stephens II,2563,150,2127,286
Comal,407,Judge,,,Charles A. Stephens II,2820,64,2280,476
Comal,408,Judge,,,Charles A. Stephens II,2944,87,2531,326
Comal,101,Judge,,,Chika Anyiam,732,60,583,89
Comal,101 - NB4,Judge,,,Chika Anyiam,108,8,80,20
Comal,102,Judge,,,Chika Anyiam,693,61,575,57
Comal,103,Judge,,,Chika Anyiam,904,67,718,119
Comal,104,Judge,,,Chika Anyiam,336,29,263,44
Comal,105,Judge,,,Chika Anyiam,658,55,471,132
Comal,106,Judge,,,Chika Anyiam,527,57,438,32
Comal,107,Judge,,,Chika Anyiam,902,52,732,118
Comal,108,Judge,,,Chika Anyiam,340,29,259,52
Comal,109,Judge,,,Chika Anyiam,587,39,455,93
Comal,110,Judge,,,Chika Anyiam,432,35,317,80
Comal,201,Judge,,,Chika Anyiam,704,58,546,100
Comal,201 - NB4,Judge,,,Chika Anyiam,294,13,222,59
Comal,202,Judge,,,Chika Anyiam,289,8,202,79
Comal,202 - CSCH,Judge,,,Chika Anyiam,192,11,156,25
Comal,203,Judge,,,Chika Anyiam,931,65,764,102
Comal,204,Judge,,,Chika Anyiam,867,49,725,93
Comal,205,Judge,,,Chika Anyiam,1152,53,1003,96
Comal,205 - CSCH,Judge,,,Chika Anyiam,2,0,2,0
Comal,206,Judge,,,Chika Anyiam,1254,36,1056,162
Comal,207,Judge,,,Chika Anyiam,477,29,386,62
Comal,208,Judge,,,Chika Anyiam,754,63,635,56
Comal,301,Judge,,,Chika Anyiam,499,29,356,114
Comal,301 - CSCH,Judge,,,Chika Anyiam,0,0,0,0
Comal,301 - NB4,Judge,,,Chika Anyiam,612,49,430,133
Comal,302,Judge,,,Chika Anyiam,309,46,223,40
Comal,302 - NB4,Judge,,,Chika Anyiam,131,15,85,31
Comal,303,Judge,,,Chika Anyiam,274,23,186,65
Comal,304,Judge,,,Chika Anyiam,772,35,580,157
Comal,304 - CCWSC,Judge,,,Chika Anyiam,0,0,0,0
Comal,305,Judge,,,Chika Anyiam,977,41,755,181
Comal,305 - CCWSC,Judge,,,Chika Anyiam,47,7,33,7
Comal,306,Judge,,,Chika Anyiam,853,39,644,170
Comal,306 - CCWSC,Judge,,,Chika Anyiam,54,6,36,12
Comal,307,Judge,,,Chika Anyiam,348,24,252,72
Comal,308,Judge,,,Chika Anyiam,329,35,251,43
Comal,308 - NB4,Judge,,,Chika Anyiam,326,28,262,36
Comal,401,Judge,,,Chika Anyiam,668,59,483,126
Comal,402,Judge,,,Chika Anyiam,800,64,650,86
Comal,403,Judge,,,Chika Anyiam,796,68,627,101
Comal,404,Judge,,,Chika Anyiam,665,34,513,118
Comal,404 - FWM,Judge,,,Chika Anyiam,1,0,0,1
Comal,404 - CCWSC,Judge,,,Chika Anyiam,227,22,180,25
Comal,405,Judge,,,Chika Anyiam,658,49,499,110
Comal,406,Judge,,,Chika Anyiam,807,94,621,92
Comal,407,Judge,,,Chika Anyiam,660,34,525,101
Comal,408,Judge,,,Chika Anyiam,743,58,599,86
Comal,101,Judge,,,Deborah Linnartz Wigington,2065,91,1773,201
Comal,101 - NB4,Judge,,,Deborah Linnartz Wigington,198,11,158,29
Comal,102,Judge,,,Deborah Linnartz Wigington,3181,100,2808,273
Comal,103,Judge,,,Deborah Linnartz Wigington,3763,133,3168,462
Comal,104,Judge,,,Deborah Linnartz Wigington,1375,52,1135,188
Comal,105,Judge,,,Deborah Linnartz Wigington,2570,84,1977,509
Comal,106,Judge,,,Deborah Linnartz Wigington,2506,69,2232,205
Comal,107,Judge,,,Deborah Linnartz Wigington,3195,72,2549,574
Comal,108,Judge,,,Deborah Linnartz Wigington,1343,41,1119,183
Comal,109,Judge,,,Deborah Linnartz Wigington,2618,62,2201,355
Comal,110,Judge,,,Deborah Linnartz Wigington,1786,53,1418,315
Comal,201,Judge,,,Deborah Linnartz Wigington,1847,48,1488,311
Comal,201 - NB4,Judge,,,Deborah Linnartz Wigington,830,27,634,169
Comal,202,Judge,,,Deborah Linnartz Wigington,772,13,575,184
Comal,202 - CSCH,Judge,,,Deborah Linnartz Wigington,486,15,392,79
Comal,203,Judge,,,Deborah Linnartz Wigington,3203,119,2716,368
Comal,204,Judge,,,Deborah Linnartz Wigington,3374,89,2956,329
Comal,205,Judge,,,Deborah Linnartz Wigington,3160,93,2829,238
Comal,205 - CSCH,Judge,,,Deborah Linnartz Wigington,6,0,6,0
Comal,206,Judge,,,Deborah Linnartz Wigington,4169,63,3491,615
Comal,207,Judge,,,Deborah Linnartz Wigington,2113,84,1815,214
Comal,208,Judge,,,Deborah Linnartz Wigington,3266,105,2943,218
Comal,301,Judge,,,Deborah Linnartz Wigington,1045,23,786,236
Comal,301 - CSCH,Judge,,,Deborah Linnartz Wigington,0,0,0,0
Comal,301 - NB4,Judge,,,Deborah Linnartz Wigington,817,29,578,210
Comal,302,Judge,,,Deborah Linnartz Wigington,955,38,785,132
Comal,302 - NB4,Judge,,,Deborah Linnartz Wigington,307,7,222,78
Comal,303,Judge,,,Deborah Linnartz Wigington,389,13,293,83
Comal,304,Judge,,,Deborah Linnartz Wigington,1868,43,1465,360
Comal,304 - CCWSC,Judge,,,Deborah Linnartz Wigington,0,0,0,0
Comal,305,Judge,,,Deborah Linnartz Wigington,2683,40,2103,540
Comal,305 - CCWSC,Judge,,,Deborah Linnartz Wigington,155,6,118,31
Comal,306,Judge,,,Deborah Linnartz Wigington,1865,57,1408,400
Comal,306 - CCWSC,Judge,,,Deborah Linnartz Wigington,213,5,160,48
Comal,307,Judge,,,Deborah Linnartz Wigington,618,15,478,125
Comal,308,Judge,,,Deborah Linnartz Wigington,660,27,553,80
Comal,308 - NB4,Judge,,,Deborah Linnartz Wigington,640,29,520,91
Comal,401,Judge,,,Deborah Linnartz Wigington,1927,85,1537,305
Comal,402,Judge,,,Deborah Linnartz Wigington,2729,89,2361,279
Comal,403,Judge,,,Deborah Linnartz Wigington,3212,103,2698,411
Comal,404,Judge,,,Deborah Linnartz Wigington,2400,50,1985,365
Comal,404 - FWM,Judge,,,Deborah Linnartz Wigington,0,0,0,0
Comal,404 - CCWSC,Judge,,,Deborah Linnartz Wigington,922,24,795,103
Comal,405,Judge,,,Deborah Linnartz Wigington,2831,55,2296,480
Comal,406,Judge,,,Deborah Linnartz Wigington,2542,151,2108,283
Comal,407,Judge,,,Deborah Linnartz Wigington,2836,65,2294,477
Comal,408,Judge,,,Deborah Linnartz Wigington,2930,82,2525,323
Comal,101,Judge,,,Gina Parker,1836,80,1581,175
Comal,101 - NB4,Judge,,,Gina Parker,162,10,130,22
Comal,102,Judge,,,Gina Parker,3024,87,2686,251
Comal,103,Judge,,,Gina Parker,3526,111,2992,423
Comal,104,Judge,,,Gina Parker,1320,42,1104,174
Comal,105,Judge,,,Gina Parker,2416,71,1881,464
Comal,106,Judge,,,Gina Parker,2394,57,2144,193
Comal,107,Judge,,,Gina Parker,2974,58,2374,542
Comal,108,Judge,,,Gina Parker,1268,29,1076,163
Comal,109,Judge,,,Gina Parker,2454,54,2079,321
Comal,110,Judge,,,Gina Parker,1693,49,1361,283
Comal,201,Judge,,,Gina Parker,1659,39,1353,267
Comal,201 - NB4,Judge,,,Gina Parker,720,21,553,146
Comal,202,Judge,,,Gina Parker,691,13,524,154
Comal,202 - CSCH,Judge,,,Gina Parker,436,13,353,70
Comal,203,Judge,,,Gina Parker,2961,102,2526,333
Comal,204,Judge,,,Gina Parker,3117,80,2737,300
Comal,205,Judge,,,Gina Parker,2892,78,2594,220
Comal,205 - CSCH,Judge,,,Gina Parker,5,0,5,0
Comal,206,Judge,,,Gina Parker,3765,48,3184,533
Comal,207,Judge,,,Gina Parker,1996,79,1718,199
Comal,208,Judge,,,Gina Parker,3124,81,2834,209
Comal,301,Judge,,,Gina Parker,886,14,690,182
Comal,301 - CSCH,Judge,,,Gina Parker,0,0,0,0
Comal,301 - NB4,Judge,,,Gina Parker,626,17,452,157
Comal,302,Judge,,,Gina Parker,863,22,730,111
Comal,302 - NB4,Judge,,,Gina Parker,268,3,202,63
Comal,303,Judge,,,Gina Parker,294,3,234,57
Comal,304,Judge,,,Gina Parker,1605,35,1274,296
Comal,304 - CCWSC,Judge,,,Gina Parker,0,0,0,0
Comal,305,Judge,,,Gina Parker,2395,26,1904,465
Comal,305 - CCWSC,Judge,,,Gina Parker,137,5,102,30
Comal,306,Judge,,,Gina Parker,1620,47,1233,340
Comal,306 - CCWSC,Judge,,,Gina Parker,198,4,153,41
Comal,307,Judge,,,Gina Parker,512,7,399,106
Comal,308,Judge,,,Gina Parker,558,19,472,67
Comal,308 - NB4,Judge,,,Gina Parker,559,20,464,75
Comal,401,Judge,,,Gina Parker,1735,76,1411,248
Comal,402,Judge,,,Gina Parker,2584,69,2260,255
Comal,403,Judge,,,Gina Parker,3023,91,2561,371
Comal,404,Judge,,,Gina Parker,2232,42,1860,330
Comal,404 - FWM,Judge,,,Gina Parker,0,0,0,0
Comal,404 - CCWSC,Judge,,,Gina Parker,849,19,737,93
Comal,405,Judge,,,Gina Parker,2711,39,2211,461
Comal,406,Judge,,,Gina Parker,2329,120,1972,237
Comal,407,Judge,,,Gina Parker,2664,56,2167,441
Comal,408,Judge,,,Gina Parker,2811,71,2436,304
Comal,101,Judge,,,Lee Finley,1861,81,1606,174
Comal,101 - NB4,Judge,,,Lee Finley,157,10,127,20
Comal,102,Judge,,,Lee Finley,3041,87,2703,251
Comal,103,Judge,,,Lee Finley,3542,109,3007,426
Comal,104,Judge,,,Lee Finley,1315,43,1098,174
Comal,105,Judge,,,Lee Finley,2424,72,1888,464
Comal,106,Judge,,,Lee Finley,2401,59,2147,195
Comal,107,Judge,,,Lee Finley,2977,56,2379,542
Comal,108,Judge,,,Lee Finley,1288,30,1086,172
Comal,109,Judge,,,Lee Finley,2471,54,2095,322
Comal,110,Judge,,,Lee Finley,1707,48,1378,281
Comal,201,Judge,,,Lee Finley,1647,37,1336,274
Comal,201 - NB4,Judge,,,Lee Finley,725,23,557,145
Comal,202,Judge,,,Lee Finley,697,13,529,155
Comal,202 - CSCH,Judge,,,Lee Finley,438,13,355,70
Comal,203,Judge,,,Lee Finley,2976,102,2540,334
Comal,204,Judge,,,Lee Finley,3135,80,2766,289
Comal,205,Judge,,,Lee Finley,2896,73,2607,216
Comal,205 - CSCH,Judge,,,Lee Finley,5,0,5,0
Comal,206,Judge,,,Lee Finley,3780,50,3197,533
Comal,207,Judge,,,Lee Finley,2003,79,1731,193
Comal,208,Judge,,,Lee Finley,3122,83,2832,207
Comal,301,Judge,,,Lee Finley,900,15,699,186
Comal,301 - CSCH,Judge,,,Lee Finley,0,0,0,0
Comal,301 - NB4,Judge,,,Lee Finley,645,17,465,163
Comal,302,Judge,,,Lee Finley,875,23,741,111
Comal,302 - NB4,Judge,,,Lee Finley,267,3,199,65
Comal,303,Judge,,,Lee Finley,298,3,236,59
Comal,304,Judge,,,Lee Finley,1616,37,1288,291
Comal,304 - CCWSC,Judge,,,Lee Finley,0,0,0,0
Comal,305,Judge,,,Lee Finley,2416,26,1920,470
Comal,305 - CCWSC,Judge,,,Lee Finley,138,5,105,28
Comal,306,Judge,,,Lee Finley,1629,48,1245,336
Comal,306 - CCWSC,Judge,,,Lee Finley,199,5,154,40
Comal,307,Judge,,,Lee Finley,525,7,411,107
Comal,308,Judge,,,Lee Finley,561,20,473,68
Comal,308 - NB4,Judge,,,Lee Finley,555,19,461,75
Comal,401,Judge,,,Lee Finley,1752,78,1422,252
Comal,402,Judge,,,Lee Finley,2609,74,2279,256
Comal,403,Judge,,,Lee Finley,3049,92,2573,384
Comal,404,Judge,,,Lee Finley,2221,41,1853,327
Comal,404 - FWM,Judge,,,Lee Finley,0,0,0,0
Comal,404 - CCWSC,Judge,,,Lee Finley,856,20,742,94
Comal,405,Judge,,,Lee Finley,2711,41,2214,456
Comal,406,Judge,,,Lee Finley,2340,124,1978,238
Comal,407,Judge,,,Lee Finley,2661,57,2161,443
Comal,408,Judge,,,Lee Finley,2819,74,2444,301
Comal,101,Judge,,,Nancy Mulder,770,60,620,90
Comal,101 - NB4,Judge,,,Nancy Mulder,105,8,77,20
Comal,102,Judge,,,Nancy Mulder,715,60,598,57
Comal,103,Judge,,,Nancy Mulder,918,63,732,123
Comal,104,Judge,,,Nancy Mulder,336,30,263,43
Comal,105,Judge,,,Nancy Mulder,688,57,492,139
Comal,106,Judge,,,Nancy Mulder,542,59,449,34
Comal,107,Judge,,,Nancy Mulder,910,50,740,120
Comal,108,Judge,,,Nancy Mulder,362,30,271,61
Comal,109,Judge,,,Nancy Mulder,606,39,468,99
Comal,110,Judge,,,Nancy Mulder,446,34,332,80
Comal,201,Judge,,,Nancy Mulder,697,56,536,105
Comal,201 - NB4,Judge,,,Nancy Mulder,300,15,227,58
Comal,202,Judge,,,Nancy Mulder,298,8,209,81
Comal,202 - CSCH,Judge,,,Nancy Mulder,196,11,158,27
Comal,203,Judge,,,Nancy Mulder,949,65,781,103
Comal,204,Judge,,,Nancy Mulder,892,49,753,90
Comal,205,Judge,,,Nancy Mulder,1158,48,1017,93
Comal,205 - CSCH,Judge,,,Nancy Mulder,3,0,3,0
Comal,206,Judge,,,Nancy Mulder,1278,38,1074,166
Comal,207,Judge,,,Nancy Mulder,486,28,401,57
Comal,208,Judge,,,Nancy Mulder,755,66,635,54
Comal,301,Judge,,,Nancy Mulder,514,29,366,119
Comal,301 - CSCH,Judge,,,Nancy Mulder,0,0,0,0
Comal,301 - NB4,Judge,,,Nancy Mulder,631,49,442,140
Comal,302,Judge,,,Nancy Mulder,318,47,231,40
Comal,302 - NB4,Judge,,,Nancy Mulder,133,15,85,33
Comal,303,Judge,,,Nancy Mulder,282,23,192,67
Comal,304,Judge,,,Nancy Mulder,787,37,592,158
Comal,304 - CCWSC,Judge,,,Nancy Mulder,0,0,0,0
Comal,305,Judge,,,Nancy Mulder,1005,41,772,192
Comal,305 - CCWSC,Judge,,,Nancy Mulder,48,7,36,5
Comal,306,Judge,,,Nancy Mulder,870,40,659,171
Comal,306 - CCWSC,Judge,,,Nancy Mulder,57,7,38,12
Comal,307,Judge,,,Nancy Mulder,357,24,260,73
Comal,308,Judge,,,Nancy Mulder,333,37,252,44
Comal,308 - NB4,Judge,,,Nancy Mulder,322,27,259,36
Comal,401,Judge,,,Nancy Mulder,696,61,503,132
Comal,402,Judge,,,Nancy Mulder,826,69,669,88
Comal,403,Judge,,,Nancy Mulder,828,69,644,115
Comal,404,Judge,,,Nancy Mulder,667,33,517,117
Comal,404 - FWM,Judge,,,Nancy Mulder,1,0,0,1
Comal,404 - CCWSC,Judge,,,Nancy Mulder,232,23,184,25
Comal,405,Judge,,,Nancy Mulder,659,50,501,108
Comal,406,Judge,,,Nancy Mulder,834,100,638,96
Comal,407,Judge,,,Nancy Mulder,665,35,527,103
Comal,408,Judge,,,Nancy Mulder,759,62,614,83
Comal,101,Justice,,,Bonnie Lee Goldstein,751,61,606,84
Comal,101 - NB4,Justice,,,Bonnie Lee Goldstein,105,8,79,18
Comal,102,Justice,,,Bonnie Lee Goldstein,691,61,578,52
Comal,103,Justice,,,Bonnie Lee Goldstein,905,67,718,120
Comal,104,Justice,,,Bonnie Lee Goldstein,326,29,252,45
Comal,105,Justice,,,Bonnie Lee Goldstein,665,57,486,122
Comal,106,Justice,,,Bonnie Lee Goldstein,538,60,447,31
Comal,107,Justice,,,Bonnie Lee Goldstein,908,50,737,121
Comal,108,Justice,,,Bonnie Lee Goldstein,346,30,258,58
Comal,109,Justice,,,Bonnie Lee Goldstein,604,39,464,101
Comal,110,Justice,,,Bonnie Lee Goldstein,451,34,335,82
Comal,201,Justice,,,Bonnie Lee Goldstein,697,56,540,101
Comal,201 - NB4,Justice,,,Bonnie Lee Goldstein,294,12,227,55
Comal,202,Justice,,,Bonnie Lee Goldstein,293,10,209,74
Comal,202 - CSCH,Justice,,,Bonnie Lee Goldstein,192,12,154,26
Comal,203,Justice,,,Bonnie Lee Goldstein,937,63,775,99
Comal,204,Justice,,,Bonnie Lee Goldstein,873,49,737,87
Comal,205,Justice,,,Bonnie Lee Goldstein,1140,48,1006,86
Comal,205 - CSCH,Justice,,,Bonnie Lee Goldstein,2,0,2,0
Comal,206,Justice,,,Bonnie Lee Goldstein,1252,38,1053,161
Comal,207,Justice,,,Bonnie Lee Goldstein,485,29,394,62
Comal,208,Justice,,,Bonnie Lee Goldstein,742,62,627,53
Comal,301,Justice,,,Bonnie Lee Goldstein,500,31,359,110
Comal,301 - CSCH,Justice,,,Bonnie Lee Goldstein,0,0,0,0
Comal,301 - NB4,Justice,,,Bonnie Lee Goldstein,618,48,439,131
Comal,302,Justice,,,Bonnie Lee Goldstein,317,47,232,38
Comal,302 - NB4,Justice,,,Bonnie Lee Goldstein,124,15,78,31
Comal,303,Justice,,,Bonnie Lee Goldstein,268,23,182,63
Comal,304,Justice,,,Bonnie Lee Goldstein,766,35,576,155
Comal,304 - CCWSC,Justice,,,Bonnie Lee Goldstein,0,0,0,0
Comal,305,Justice,,,Bonnie Lee Goldstein,973,40,747,186
Comal,305 - CCWSC,Justice,,,Bonnie Lee Goldstein,45,7,32,6
Comal,306,Justice,,,Bonnie Lee Goldstein,840,39,640,161
Comal,306 - CCWSC,Justice,,,Bonnie Lee Goldstein,59,7,38,14
Comal,307,Justice,,,Bonnie Lee Goldstein,343,24,250,69
Comal,308,Justice,,,Bonnie Lee Goldstein,317,35,248,34
Comal,308 - NB4,Justice,,,Bonnie Lee Goldstein,313,27,254,32
Comal,401,Justice,,,Bonnie Lee Goldstein,673,64,481,128
Comal,402,Justice,,,Bonnie Lee Goldstein,808,68,659,81
Comal,403,Justice,,,Bonnie Lee Goldstein,790,62,631,97
Comal,404,Justice,,,Bonnie Lee Goldstein,660,34,512,114
Comal,404 - FWM,Justice,,,Bonnie Lee Goldstein,1,0,0,1
Comal,404 - CCWSC,Justice,,,Bonnie Lee Goldstein,228,22,180,26
Comal,405,Justice,,,Bonnie Lee Goldstein,648,49,489,110
Comal,406,Justice,,,Bonnie Lee Goldstein,815,98,624,93
Comal,407,Justice,,,Bonnie Lee Goldstein,668,33,535,100
Comal,408,Justice,,,Bonnie Lee Goldstein,748,59,609,80
Comal,101,Justice,,,Chari Kelly,1244,73,1018,153
Comal,101 - NB4,Justice,,,Chari Kelly,151,9,114,28
Comal,102,Justice,,,Chari Kelly,1413,79,1190,144
Comal,103,Justice,,,Chari Kelly,1871,82,1500,289
Comal,104,Justice,,,Chari Kelly,622,42,480,100
Comal,105,Justice,,,Chari Kelly,1278,72,921,285
Comal,106,Justice,,,Chari Kelly,1105,73,925,107
Comal,107,Justice,,,Chari Kelly,1600,63,1235,302
Comal,108,Justice,,,Chari Kelly,670,38,517,115
Comal,109,Justice,,,Chari Kelly,1230,51,974,205
Comal,110,Justice,,,Chari Kelly,866,45,650,171
Comal,201,Justice,,,Chari Kelly,1201,62,936,203
Comal,201 - NB4,Justice,,,Chari Kelly,528,20,391,117
Comal,202,Justice,,,Chari Kelly,527,14,367,146
Comal,202 - CSCH,Justice,,,Chari Kelly,318,13,255,50
Comal,203,Justice,,,Chari Kelly,1747,87,1441,219
Comal,204,Justice,,,Chari Kelly,1687,72,1422,193
Comal,205,Justice,,,Chari Kelly,1905,68,1657,180
Comal,205 - CSCH,Justice,,,Chari Kelly,5,0,5,0
Comal,206,Justice,,,Chari Kelly,2502,48,2070,384
Comal,207,Justice,,,Chari Kelly,963,45,785,133
Comal,208,Justice,,,Chari Kelly,1452,80,1250,122
Comal,301,Justice,,,Chari Kelly,796,31,574,191
Comal,301 - CSCH,Justice,,,Chari Kelly,0,0,0,0
Comal,301 - NB4,Justice,,,Chari Kelly,855,49,589,217
Comal,302,Justice,,,Chari Kelly,573,48,436,89
Comal,302 - NB4,Justice,,,Chari Kelly,213,12,141,60
Comal,303,Justice,,,Chari Kelly,361,24,249,88
Comal,304,Justice,,,Chari Kelly,1305,48,966,291
Comal,304 - CCWSC,Justice,,,Chari Kelly,0,0,0,0
Comal,305,Justice,,,Chari Kelly,1747,47,1328,372
Comal,305 - CCWSC,Justice,,,Chari Kelly,100,9,71,20
Comal,306,Justice,,,Chari Kelly,1395,49,1029,317
Comal,306 - CCWSC,Justice,,,Chari Kelly,120,7,78,35
Comal,307,Justice,,,Chari Kelly,511,26,365,120
Comal,308,Justice,,,Chari Kelly,496,41,391,64
Comal,308 - NB4,Justice,,,Chari Kelly,480,29,389,62
Comal,401,Justice,,,Chari Kelly,1131,68,843,220
Comal,402,Justice,,,Chari Kelly,1424,84,1167,173
Comal,403,Justice,,,Chari Kelly,1552,84,1225,243
Comal,404,Justice,,,Chari Kelly,1253,40,986,227
Comal,404 - FWM,Justice,,,Chari Kelly,1,0,0,1
